Date,Country,Vaccine,NumberOfVaccinated
2021-02-21,Chile,Pfizer/BioNTech,113407
2021-02-21,Chile,Sinovac,2795163
2021-02-21,Czechia,Moderna,32546
2021-02-21,Czechia,Oxford/AstraZeneca,9800
2021-02-21,Czechia,Pfizer/BioNTech,516349
2021-02-21,France,Moderna,162911
2021-02-21,France,Oxford/AstraZeneca,116490
2021-02-21,France,Pfizer/BioNTech,3557580
2021-02-21,Germany,Johnson&Johnson,15
2021-02-21,Germany,Moderna,155259
2021-02-21,Germany,Oxford/AstraZeneca,199991
2021-02-21,Germany,Pfizer/BioNTech,4838331
2021-02-21,Iceland,Johnson&Johnson,0
2021-02-21,Iceland,Moderna,3904
2021-02-21,Iceland,Oxford/AstraZeneca,2720
2021-02-21,Iceland,Pfizer/BioNTech,21213
2021-02-21,Italy,Moderna,96078
2021-02-21,Italy,Oxford/AstraZeneca,115816
2021-02-21,Italy,Pfizer/BioNTech,3375824
2021-02-21,Latvia,Oxford/AstraZeneca,10382
2021-02-21,Lithuania,Moderna,9368
2021-02-21,Lithuania,Oxford/AstraZeneca,15189
2021-02-21,Lithuania,Pfizer/BioNTech,166548
2021-02-21,Switzerland,Moderna,290702
2021-02-21,Switzerland,Pfizer/BioNTech,378549
2021-02-21,United States,Moderna,30747615
2021-02-21,United States,Pfizer/BioNTech,32232422
