tDate,Country,Vaccine,NumberOfVaccinated
2023-04-02,Czechia,Pfizer/BioNTech,15668310
2023-04-02,France,Moderna,24128218
2023-04-02,France,Pfizer/BioNTech,121271334
2023-04-02,France,Sanofi/GSK,4509
2023-04-02,Germany,Johnson&Johnson,3761408
2023-04-02,Germany,Moderna,31586453
2023-04-02,Germany,Pfizer/BioNTech,138202952
2023-04-02,Italy,Pfizer/BioNTech,95774947
2023-04-02,Japan,Moderna,83382245
2023-04-02,Japan,Novavax,312351
2023-04-02,Japan,Pfizer/BioNTech,299472104
2023-04-02,South Korea,Novavax,261720
2023-04-02,South Korea,Pfizer/BioNTech,52241230
