tDate,Country,Vaccine,NumberOfVaccinated
2022-03-13,Chile,CanSino,574404
2022-03-13,Chile,Oxford/AstraZeneca,549270
2022-03-13,Chile,Pfizer/BioNTech,7893771
2022-03-13,Chile,Sinovac,25556229
2022-03-13,Czechia,Johnson&Johnson,412423
2022-03-13,Czechia,Moderna,1579168
2022-03-13,Czechia,Novavax,1269
2022-03-13,Czechia,Pfizer/BioNTech,14560890
2022-03-13,France,Johnson&Johnson,1085599
2022-03-13,France,Moderna,23489014
2022-03-13,France,Oxford/AstraZeneca,7857486
2022-03-13,France,Pfizer/BioNTech,108859416
2022-03-13,Germany,Johnson&Johnson,3626266
2022-03-13,Germany,Moderna,29316169
2022-03-13,Germany,Novavax,44401
2022-03-13,Germany,Oxford/AstraZeneca,12756518
2022-03-13,Germany,Pfizer/BioNTech,125313896
2022-03-13,Italy,Moderna,33401447
2022-03-13,Italy,Novavax,15791
2022-03-13,Italy,Pfizer/BioNTech,87983484
2022-03-13,Latvia,Johnson&Johnson,292816
2022-03-13,Latvia,Moderna,707794
2022-03-13,Latvia,Pfizer/BioNTech,1601852
2022-03-13,South Korea,Johnson&Johnson,1541920
2022-03-13,South Korea,Moderna,24096672
2022-03-13,South Korea,Novavax,123991
2022-03-13,South Korea,Oxford/AstraZeneca,20313554
2022-03-13,South Korea,Pfizer/BioNTech,73701062
2022-03-13,Switzerland,Johnson&Johnson,59751
2022-03-13,Switzerland,Moderna,9745612
2022-03-13,Switzerland,Pfizer/BioNTech,5779689
2022-03-13,United States,Johnson&Johnson,18516633
2022-03-13,United States,Moderna,209440962
2022-03-13,United States,Pfizer/BioNTech,328507974
