Date,Country,Vaccine,NumberOfVaccinated
2021-03-27,Chile,Pfizer/BioNTech,919255
2021-03-27,Chile,Sinovac,8734092
2021-03-27,Czechia,Moderna,140107
2021-03-27,Czechia,Oxford/AstraZeneca,215859
2021-03-27,Czechia,Pfizer/BioNTech,1226236
2021-03-27,France,Moderna,677847
2021-03-27,France,Oxford/AstraZeneca,2210280
2021-03-27,France,Pfizer/BioNTech,7698064
2021-03-27,Germany,Johnson&Johnson,19
2021-03-27,Germany,Moderna,634610
2021-03-27,Germany,Oxford/AstraZeneca,2705521
2021-03-27,Germany,Pfizer/BioNTech,9695924
2021-03-27,Iceland,Johnson&Johnson,0
2021-03-27,Iceland,Moderna,6718
2021-03-27,Iceland,Oxford/AstraZeneca,14000
2021-03-27,Iceland,Pfizer/BioNTech,45224
2021-03-27,Italy,Moderna,469521
2021-03-27,Italy,Oxford/AstraZeneca,1779802
2021-03-27,Italy,Pfizer/BioNTech,7196169
2021-03-27,Latvia,Moderna,17266
2021-03-27,Latvia,Oxford/AstraZeneca,73004
2021-03-27,Lithuania,Moderna,36590
2021-03-27,Lithuania,Oxford/AstraZeneca,101809
2021-03-27,Lithuania,Pfizer/BioNTech,340579
2021-03-27,Switzerland,Moderna,690112
2021-03-27,Switzerland,Pfizer/BioNTech,734915
2021-03-27,United States,Johnson&Johnson,2982453
2021-03-27,United States,Moderna,65811340
2021-03-27,United States,Pfizer/BioNTech,71246219
