tDate,Country,Vaccine,NumberOfVaccinated
2023-01-17,Czechia,Moderna,1641403
2023-01-17,Czechia,Pfizer/BioNTech,15652121
2023-01-17,France,Johnson&Johnson,1090597
2023-01-17,France,Moderna,24112152
2023-01-17,France,Novavax,37594
2023-01-17,France,Pfizer/BioNTech,120797330
2023-01-17,France,Sanofi/GSK,1550
2023-01-17,Germany,Johnson&Johnson,3758274
2023-01-17,Germany,Moderna,31577859
2023-01-17,Germany,Novavax,157888
2023-01-17,Germany,Pfizer/BioNTech,138013410
2023-01-17,Germany,Valneva,5956
2023-01-17,Italy,Moderna,34302273
2023-01-17,Italy,Novavax,42948
2023-01-17,Italy,Pfizer/BioNTech,95540510
2023-01-17,Japan,Moderna,82971759
2023-01-17,Japan,Novavax,286059
2023-01-17,Japan,Pfizer/BioNTech,292549227
2023-01-17,Luxembourg,Moderna,342025
2023-01-17,Luxembourg,Pfizer/BioNTech,744173
2023-01-17,South Korea,Johnson&Johnson,1516108
2023-01-17,South Korea,Novavax,253923
2023-01-17,South Korea,Pfizer/BioNTech,52304247
2023-01-17,South Korea,SKYCovione,489
