tDate,Country,Vaccine,NumberOfVaccinated
2022-04-23,Chile,CanSino,574552
2022-04-23,Chile,Oxford/AstraZeneca,549612
2022-04-23,Chile,Pfizer/BioNTech,7950817
2022-04-23,Chile,Sinovac,25704403
2022-04-23,Czechia,Moderna,1591416
2022-04-23,Czechia,Novavax,6060
2022-04-23,Czechia,Pfizer/BioNTech,14660761
2022-04-23,France,Johnson&Johnson,1086738
2022-04-23,France,Moderna,23616021
2022-04-23,France,Oxford/AstraZeneca,7858629
2022-04-23,France,Pfizer/BioNTech,110150085
2022-04-23,Germany,Johnson&Johnson,3629266
2022-04-23,Germany,Moderna,29531942
2022-04-23,Germany,Novavax,104675
2022-04-23,Germany,Oxford/AstraZeneca,12758859
2022-04-23,Germany,Pfizer/BioNTech,126639685
2022-04-23,Italy,Moderna,33777384
2022-04-23,Italy,Novavax,38941
2022-04-23,Italy,Pfizer/BioNTech,89115214
2022-04-23,Latvia,Johnson&Johnson,293410
2022-04-23,Latvia,Moderna,712613
2022-04-23,Latvia,Pfizer/BioNTech,1614729
2022-04-23,South Korea,Johnson&Johnson,1542868
2022-04-23,South Korea,Moderna,24367231
2022-04-23,South Korea,Novavax,311385
2022-04-23,South Korea,Oxford/AstraZeneca,20318460
2022-04-23,South Korea,Pfizer/BioNTech,75243470
2022-04-23,Switzerland,Johnson&Johnson,60446
2022-04-23,Switzerland,Moderna,9777429
2022-04-23,Switzerland,Pfizer/BioNTech,5818852
2022-04-23,United States,Johnson&Johnson,18675064
2022-04-23,United States,Moderna,215267780
2022-04-23,United States,Pfizer/BioNTech,337691560
