tDate,Country,Vaccine,NumberOfVaccinated
2023-01-02,Czechia,Johnson&Johnson,414025
2023-01-02,Czechia,Moderna,1640704
2023-01-02,Czechia,Pfizer/BioNTech,15637602
2023-01-02,France,Johnson&Johnson,1090449
2023-01-02,France,Moderna,24099210
2023-01-02,France,Novavax,36897
2023-01-02,France,Pfizer/BioNTech,120336150
2023-01-02,France,Sanofi/GSK,291
2023-01-02,Germany,Johnson&Johnson,3757568
2023-01-02,Germany,Moderna,31568883
2023-01-02,Germany,Novavax,157067
2023-01-02,Germany,Pfizer/BioNTech,137980036
2023-01-02,Germany,Valneva,5481
2023-01-02,Italy,Moderna,34287788
2023-01-02,Italy,Pfizer/BioNTech,95380362
2023-01-02,Japan,Moderna,82750442
2023-01-02,Japan,Novavax,278675
2023-01-02,Japan,Pfizer/BioNTech,288243962
2023-01-02,South Korea,Johnson&Johnson,1515978
2023-01-02,South Korea,Novavax,251120
2023-01-02,South Korea,Pfizer/BioNTech,52308526
2023-01-02,South Korea,SKYCovione,448
