tDate,Country,Vaccine,NumberOfVaccinated
2022-05-06,Czechia,Johnson&Johnson,412826
2022-05-06,Czechia,Moderna,1594305
2022-05-06,Czechia,Novavax,6902
2022-05-06,Czechia,Pfizer/BioNTech,14688277
2022-05-06,France,Johnson&Johnson,1087052
2022-05-06,France,Moderna,23647704
2022-05-06,France,Novavax,16633
2022-05-06,France,Oxford/AstraZeneca,7858909
2022-05-06,France,Pfizer/BioNTech,111090474
2022-05-06,Germany,Johnson&Johnson,3720274
2022-05-06,Germany,Moderna,30441659
2022-05-06,Germany,Novavax,113976
2022-05-06,Germany,Oxford/AstraZeneca,12876786
2022-05-06,Germany,Pfizer/BioNTech,131875831
2022-05-06,Italy,Moderna,33886865
2022-05-06,Italy,Novavax,40248
2022-05-06,Italy,Pfizer/BioNTech,89449586
2022-05-06,Latvia,Johnson&Johnson,293534
2022-05-06,Latvia,Moderna,713414
2022-05-06,Latvia,Novavax,345
2022-05-06,Latvia,Pfizer/BioNTech,1617259
2022-05-06,South Korea,Johnson&Johnson,1543035
2022-05-06,South Korea,Moderna,24531539
2022-05-06,South Korea,Novavax,427340
2022-05-06,South Korea,Oxford/AstraZeneca,20319248
2022-05-06,South Korea,Pfizer/BioNTech,77094222
2022-05-06,United States,Johnson&Johnson,18726155
2022-05-06,United States,Moderna,217838273
2022-05-06,United States,Pfizer/BioNTech,341120660
