tDate,Country,Vaccine,NumberOfVaccinated
2023-01-30,Czechia,Johnson&Johnson,414221
2023-01-30,Czechia,Moderna,1641646
2023-01-30,Czechia,Pfizer/BioNTech,15659635
2023-01-30,France,Moderna,24117227
2023-01-30,France,Novavax,38105
2023-01-30,France,Pfizer/BioNTech,121001123
2023-01-30,France,Sanofi/GSK,2728
2023-01-30,Germany,Johnson&Johnson,3761038
2023-01-30,Germany,Moderna,31584711
2023-01-30,Germany,Novavax,159619
2023-01-30,Germany,Oxford/AstraZeneca,12803049
2023-01-30,Germany,Pfizer/BioNTech,138177244
2023-01-30,Italy,Moderna,34314246
2023-01-30,Italy,Pfizer/BioNTech,95649210
2023-01-30,Japan,Moderna,83133979
2023-01-30,Japan,Novavax,292178
2023-01-30,Japan,Pfizer/BioNTech,295501057
2023-01-30,South Korea,Johnson&Johnson,1516202
2023-01-30,South Korea,Novavax,255710
2023-01-30,South Korea,Pfizer/BioNTech,52305007
2023-01-30,South Korea,SKYCovione,510
2023-01-30,Switzerland,Johnson&Johnson,63387
2023-01-30,Switzerland,Moderna,10626669
2023-01-30,Switzerland,Novavax,3316
2023-01-30,Switzerland,Pfizer/BioNTech,6205778
