tDate,Country,Vaccine,NumberOfVaccinated
2022-09-07,Czechia,Johnson&Johnson,413667
2022-09-07,Czechia,Moderna,1625970
2022-09-07,Czechia,Novavax,10060
2022-09-07,Czechia,Oxford/AstraZeneca,887672
2022-09-07,Czechia,Pfizer/BioNTech,15003270
2022-09-07,France,Johnson&Johnson,1089343
2022-09-07,France,Moderna,23917978
2022-09-07,France,Novavax,31564
2022-09-07,France,Pfizer/BioNTech,116635855
2022-09-07,Germany,Johnson&Johnson,3750459
2022-09-07,Germany,Moderna,31465365
2022-09-07,Germany,Novavax,142310
2022-09-07,Germany,Pfizer/BioNTech,136692960
2022-09-07,Italy,Moderna,34231222
2022-09-07,Italy,Novavax,42881
2022-09-07,Italy,Pfizer/BioNTech,92498763
