tDate,Country,Vaccine,NumberOfVaccinated
2021-02-15,Chile,Pfizer/BioNTech,113394
2021-02-15,Chile,Sinovac,2078937
2021-02-15,Czechia,Moderna,23500
2021-02-15,Czechia,Oxford/AstraZeneca,2023
2021-02-15,Czechia,Pfizer/BioNTech,453095
2021-02-15,France,Moderna,122200
2021-02-15,France,Oxford/AstraZeneca,61088
2021-02-15,France,Pfizer/BioNTech,2954600
2021-02-15,Germany,Johnson&Johnson,9
2021-02-15,Germany,Moderna,115698
2021-02-15,Germany,Oxford/AstraZeneca,71203
2021-02-15,Germany,Pfizer/BioNTech,4223093
2021-02-15,Iceland,Johnson&Johnson,0
2021-02-15,Iceland,Moderna,2385
2021-02-15,Iceland,Oxford/AstraZeneca,1210
2021-02-15,Iceland,Pfizer/BioNTech,16508
2021-02-15,Italy,Moderna,55729
2021-02-15,Italy,Oxford/AstraZeneca,27036
2021-02-15,Italy,Pfizer/BioNTech,3042397
2021-02-15,Latvia,Moderna,2883
2021-02-15,Latvia,Oxford/AstraZeneca,3621
2021-02-15,Latvia,Pfizer/BioNTech,31875
2021-02-15,Lithuania,Moderna,7003
2021-02-15,Lithuania,Oxford/AstraZeneca,9638
2021-02-15,Lithuania,Pfizer/BioNTech,142813
2021-02-15,Switzerland,Moderna,231326
2021-02-15,Switzerland,Pfizer/BioNTech,325468
