Date,Country,Vaccine,NumberOfVaccinated
2021-02-05,Chile,Pfizer/BioNTech,70233
2021-02-05,Chile,Sinovac,526212
2021-02-05,Czechia,Moderna,10927
2021-02-05,Czechia,Pfizer/BioNTech,343893
2021-02-05,France,Moderna,65194
2021-02-05,France,Pfizer/BioNTech,2152414
2021-02-05,Germany,Johnson&Johnson,1
2021-02-05,Germany,Moderna,71528
2021-02-05,Germany,Oxford/AstraZeneca,174
2021-02-05,Germany,Pfizer/BioNTech,3189681
2021-02-05,Iceland,Johnson&Johnson,0
2021-02-05,Iceland,Moderna,1264
2021-02-05,Iceland,Oxford/AstraZeneca,2
2021-02-05,Iceland,Pfizer/BioNTech,16371
2021-02-05,Italy,Moderna,27425
2021-02-05,Italy,Oxford/AstraZeneca,35
2021-02-05,Italy,Pfizer/BioNTech,2478976
2021-02-05,Latvia,Moderna,1744
2021-02-05,Latvia,Pfizer/BioNTech,29888
2021-02-05,Lithuania,Moderna,4054
2021-02-05,Lithuania,Oxford/AstraZeneca,3
2021-02-05,Lithuania,Pfizer/BioNTech,121394
2021-02-05,United States,Moderna,17133644
2021-02-05,United States,Pfizer/BioNTech,19582865
