tDate,Country,Vaccine,NumberOfVaccinated
2022-12-29,Czechia,Novavax,11045
2022-12-29,Czechia,Pfizer/BioNTech,15636734
2022-12-29,France,Moderna,24097397
2022-12-29,France,Novavax,36783
2022-12-29,France,Pfizer/BioNTech,120284539
2022-12-29,France,Sanofi/GSK,182
2022-12-29,Germany,Johnson&Johnson,3756962
2022-12-29,Germany,Moderna,31559585
2022-12-29,Germany,Novavax,156850
2022-12-29,Germany,Pfizer/BioNTech,137948820
2022-12-29,Germany,Valneva,5384
2022-12-29,Italy,Moderna,34284702
2022-12-29,Italy,Novavax,42945
2022-12-29,Italy,Pfizer/BioNTech,95355553
2022-12-29,South Korea,Johnson&Johnson,1518213
2022-12-29,South Korea,Novavax,253540
2022-12-29,South Korea,Pfizer/BioNTech,52600322
2022-12-29,South Korea,SKYCovione,443
