tDate,Country,Vaccine,NumberOfVaccinated
2023-03-23,Czechia,Johnson&Johnson,413834
2023-03-23,Czechia,Moderna,1641439
2023-03-23,Czechia,Pfizer/BioNTech,15667431
2023-03-23,France,Moderna,24126860
2023-03-23,France,Novavax,39255
2023-03-23,France,Pfizer/BioNTech,121252348
2023-03-23,France,Sanofi/GSK,4297
2023-03-23,Germany,Johnson&Johnson,3761375
2023-03-23,Germany,Moderna,31586126
2023-03-23,Germany,Pfizer/BioNTech,138199576
2023-03-23,Germany,Valneva,7650
2023-03-23,Italy,Moderna,34335028
2023-03-23,Italy,Pfizer/BioNTech,95769381
2023-03-23,Italy,Sanofi/GSK,118
2023-03-23,Japan,Moderna,83361814
2023-03-23,Japan,Novavax,309848
2023-03-23,Japan,Pfizer/BioNTech,299179764
2023-03-23,South Korea,Johnson&Johnson,1516705
2023-03-23,South Korea,Novavax,261128
2023-03-23,South Korea,Pfizer/BioNTech,52258325
