tDate,Country,Vaccine,NumberOfVaccinated
2022-01-27,Chile,CanSino,574060
2022-01-27,Chile,Oxford/AstraZeneca,548367
2022-01-27,Chile,Pfizer/BioNTech,7763752
2022-01-27,Chile,Sinovac,25049708
2022-01-27,Czechia,Johnson&Johnson,410700
2022-01-27,Czechia,Moderna,1529903
2022-01-27,Czechia,Oxford/AstraZeneca,886619
2022-01-27,Czechia,Pfizer/BioNTech,14124029
2022-01-27,France,Johnson&Johnson,1079635
2022-01-27,France,Moderna,22332082
2022-01-27,France,Oxford/AstraZeneca,7851237
2022-01-27,France,Pfizer/BioNTech,104574058
2022-01-27,Germany,Johnson&Johnson,3611174
2022-01-27,Germany,Moderna,27995720
2022-01-27,Germany,Oxford/AstraZeneca,12751431
2022-01-27,Germany,Pfizer/BioNTech,119831848
2022-01-27,Iceland,Johnson&Johnson,66
2022-01-27,Iceland,Moderna,4772
2022-01-27,Iceland,Oxford/AstraZeneca,1
2022-01-27,Iceland,Pfizer/BioNTech,51384
2022-01-27,Italy,Johnson&Johnson,1504530
2022-01-27,Italy,Moderna,30042949
2022-01-27,Italy,Pfizer/BioNTech,82789666
2022-01-27,Latvia,Johnson&Johnson,289975
2022-01-27,Latvia,Moderna,672888
2022-01-27,Latvia,Pfizer/BioNTech,1546156
2022-01-27,South Korea,Johnson&Johnson,1538418
2022-01-27,South Korea,Moderna,22409337
2022-01-27,South Korea,Oxford/AstraZeneca,22221490
2022-01-27,South Korea,Pfizer/BioNTech,67235578
2022-01-27,Switzerland,Johnson&Johnson,58063
2022-01-27,Switzerland,Moderna,9624335
2022-01-27,Switzerland,Pfizer/BioNTech,5544352
2022-01-27,United States,Johnson&Johnson,18128738
2022-01-27,United States,Moderna,203409636
2022-01-27,United States,Pfizer/BioNTech,314361546
