tDate,Country,Vaccine,NumberOfVaccinated
2022-03-21,Chile,CanSino,574442
2022-03-21,Chile,Oxford/AstraZeneca,549372
2022-03-21,Chile,Pfizer/BioNTech,7908841
2022-03-21,Chile,Sinovac,25593675
2022-03-21,Czechia,Johnson&Johnson,412510
2022-03-21,Czechia,Moderna,1582244
2022-03-21,Czechia,Novavax,2026
2022-03-21,Czechia,Pfizer/BioNTech,14583614
2022-03-21,France,Johnson&Johnson,1085813
2022-03-21,France,Moderna,23512189
2022-03-21,France,Oxford/AstraZeneca,7857746
2022-03-21,France,Pfizer/BioNTech,108975681
2022-03-21,Germany,Johnson&Johnson,3627204
2022-03-21,Germany,Moderna,29385995
2022-03-21,Germany,Novavax,54927
2022-03-21,Germany,Oxford/AstraZeneca,12757071
2022-03-21,Germany,Pfizer/BioNTech,125717752
2022-03-21,Iceland,Johnson&Johnson,84
2022-03-21,Iceland,Moderna,6491
2022-03-21,Iceland,Oxford/AstraZeneca,1
2022-03-21,Iceland,Pfizer/BioNTech,76204
2022-03-21,Italy,Moderna,33526079
2022-03-21,Italy,Novavax,19595
2022-03-21,Italy,Pfizer/BioNTech,88296977
2022-03-21,Latvia,Johnson&Johnson,293038
2022-03-21,Latvia,Moderna,709287
2022-03-21,Latvia,Pfizer/BioNTech,1605661
2022-03-21,South Korea,Johnson&Johnson,1542206
2022-03-21,South Korea,Moderna,24176307
2022-03-21,South Korea,Novavax,159528
2022-03-21,South Korea,Oxford/AstraZeneca,20315050
2022-03-21,South Korea,Pfizer/BioNTech,73951161
2022-03-21,Switzerland,Johnson&Johnson,59903
2022-03-21,Switzerland,Moderna,9754827
2022-03-21,Switzerland,Pfizer/BioNTech,5789333
2022-03-21,United States,Johnson&Johnson,18552654
2022-03-21,United States,Moderna,209923588
2022-03-21,United States,Pfizer/BioNTech,329682053
