tDate,Country,Vaccine,NumberOfVaccinated
2022-07-09,Chile,Pfizer/BioNTech,8023473
2022-07-09,Chile,Sinovac,25877245
2022-07-09,Czechia,Moderna,1602635
2022-07-09,Czechia,Novavax,8811
2022-07-09,Czechia,Pfizer/BioNTech,14768229
2022-07-09,France,Johnson&Johnson,1088361
2022-07-09,France,Moderna,23814734
2022-07-09,France,Novavax,26942
2022-07-09,France,Pfizer/BioNTech,114174662
2022-07-09,Germany,Johnson&Johnson,3748117
2022-07-09,Germany,Moderna,31262372
2022-07-09,Germany,Novavax,131442
2022-07-09,Germany,Pfizer/BioNTech,135209708
2022-07-09,Italy,Moderna,34220200
2022-07-09,Italy,Novavax,42457
2022-07-09,Italy,Pfizer/BioNTech,90571349
2022-07-09,Japan,Moderna,65659628
2022-07-09,Japan,Novavax,46295
2022-07-09,Japan,Oxford/AstraZeneca,117571
2022-07-09,Japan,Pfizer/BioNTech,221679709
2022-07-09,Latvia,Johnson&Johnson,293842
2022-07-09,Latvia,Moderna,715405
2022-07-09,Latvia,Pfizer/BioNTech,1624302
2022-07-09,South Korea,Moderna,24751358
2022-07-09,South Korea,Novavax,586235
2022-07-09,South Korea,Pfizer/BioNTech,78735187
2022-07-09,Switzerland,Johnson&Johnson,61575
2022-07-09,Switzerland,Moderna,9828121
2022-07-09,Switzerland,Pfizer/BioNTech,5884846
