Date,Country,Vaccine,NumberOfVaccinated
2021-02-17,Chile,Pfizer/BioNTech,113406
2021-02-17,Chile,Sinovac,2486987
2021-02-17,Czechia,Moderna,28706
2021-02-17,Czechia,Oxford/AstraZeneca,5235
2021-02-17,Czechia,Pfizer/BioNTech,480276
2021-02-17,France,Moderna,139497
2021-02-17,France,Oxford/AstraZeneca,84081
2021-02-17,France,Pfizer/BioNTech,3216559
2021-02-17,Germany,Johnson&Johnson,11
2021-02-17,Germany,Moderna,129572
2021-02-17,Germany,Oxford/AstraZeneca,114863
2021-02-17,Germany,Pfizer/BioNTech,4452526
2021-02-17,Iceland,Johnson&Johnson,0
2021-02-17,Iceland,Moderna,3233
2021-02-17,Iceland,Oxford/AstraZeneca,1517
2021-02-17,Iceland,Pfizer/BioNTech,20230
2021-02-17,Italy,Moderna,70243
2021-02-17,Italy,Oxford/AstraZeneca,49064
2021-02-17,Italy,Pfizer/BioNTech,3157010
2021-02-17,Latvia,Moderna,3234
2021-02-17,Latvia,Oxford/AstraZeneca,6480
2021-02-17,Latvia,Pfizer/BioNTech,32047
2021-02-17,Lithuania,Moderna,8356
2021-02-17,Lithuania,Oxford/AstraZeneca,10615
2021-02-17,Lithuania,Pfizer/BioNTech,149291
2021-02-17,Switzerland,Moderna,258924
2021-02-17,Switzerland,Pfizer/BioNTech,349749
2021-02-17,United States,Moderna,27287041
2021-02-17,United States,Pfizer/BioNTech,28886690
