Date,Country,Vaccine,NumberOfVaccinated
2021-04-24,Chile,Pfizer/BioNTech,1945183
2021-04-24,Chile,Sinovac,12161528
2021-04-24,Czechia,Johnson&Johnson,260
2021-04-24,Czechia,Moderna,299770
2021-04-24,Czechia,Oxford/AstraZeneca,350793
2021-04-24,Czechia,Pfizer/BioNTech,2176826
2021-04-24,France,Johnson&Johnson,2325
2021-04-24,France,Moderna,1586799
2021-04-24,France,Oxford/AstraZeneca,3760358
2021-04-24,France,Pfizer/BioNTech,14369819
2021-04-24,Germany,Johnson&Johnson,35
2021-04-24,Germany,Moderna,1464376
2021-04-24,Germany,Oxford/AstraZeneca,5500975
2021-04-24,Germany,Pfizer/BioNTech,18427016
2021-04-24,Iceland,Johnson&Johnson,0
2021-04-24,Iceland,Moderna,12472
2021-04-24,Iceland,Oxford/AstraZeneca,24047
2021-04-24,Iceland,Pfizer/BioNTech,77525
2021-04-24,Italy,Johnson&Johnson,3889
2021-04-24,Italy,Moderna,1225677
2021-04-24,Italy,Oxford/AstraZeneca,3922950
2021-04-24,Italy,Pfizer/BioNTech,12543694
2021-04-24,Latvia,Moderna,58079
2021-04-24,Latvia,Oxford/AstraZeneca,132324
2021-04-24,Latvia,Pfizer/BioNTech,74010
2021-04-24,Lithuania,Johnson&Johnson,2
2021-04-24,Lithuania,Moderna,73996
2021-04-24,Lithuania,Oxford/AstraZeneca,203183
2021-04-24,Lithuania,Pfizer/BioNTech,605016
2021-04-24,Switzerland,Moderna,1205002
2021-04-24,Switzerland,Pfizer/BioNTech,1240509
2021-04-24,United States,Johnson&Johnson,8058239
2021-04-24,United States,Moderna,98778973
2021-04-24,United States,Pfizer/BioNTech,118628496
