tDate,Country,Vaccine,NumberOfVaccinated
2022-01-01,Chile,CanSino,573727
2022-01-01,Chile,Oxford/AstraZeneca,546171
2022-01-01,Chile,Pfizer/BioNTech,7655418
2022-01-01,Chile,Sinovac,24489669
2022-01-01,Czechia,Johnson&Johnson,405926
2022-01-01,Czechia,Moderna,1334713
2022-01-01,Czechia,Pfizer/BioNTech,12851313
2022-01-01,France,Johnson&Johnson,1071666
2022-01-01,France,Moderna,17277607
2022-01-01,France,Oxford/AstraZeneca,7834313
2022-01-01,France,Pfizer/BioNTech,97610358
2022-01-01,Germany,Johnson&Johnson,3579860
2022-01-01,Germany,Moderna,22444395
2022-01-01,Germany,Oxford/AstraZeneca,12742958
2022-01-01,Germany,Pfizer/BioNTech,111099298
2022-01-01,Italy,Johnson&Johnson,1500769
2022-01-01,Italy,Moderna,21651752
2022-01-01,Italy,Oxford/AstraZeneca,12161548
2022-01-01,Italy,Pfizer/BioNTech,75971332
2022-01-01,Latvia,Moderna,568542
2022-01-01,Latvia,Pfizer/BioNTech,1439417
2022-01-01,South Korea,Johnson&Johnson,1533251
2022-01-01,South Korea,Moderna,20348217
2022-01-01,South Korea,Oxford/AstraZeneca,22181333
2022-01-01,South Korea,Pfizer/BioNTech,59660938
2022-01-01,Switzerland,Johnson&Johnson,53712
2022-01-01,Switzerland,Moderna,8748147
2022-01-01,Switzerland,Pfizer/BioNTech,5026883
