tDate,Country,Vaccine,NumberOfVaccinated
2022-06-30,Chile,Pfizer/BioNTech,8015592
2022-06-30,Chile,Sinovac,25862276
2022-06-30,Czechia,Johnson&Johnson,413065
2022-06-30,Czechia,Moderna,1602044
2022-06-30,Czechia,Novavax,8665
2022-06-30,Czechia,Pfizer/BioNTech,14761596
2022-06-30,France,Johnson&Johnson,1088154
2022-06-30,France,Moderna,23763322
2022-06-30,France,Novavax,25294
2022-06-30,France,Pfizer/BioNTech,113273249
2022-06-30,Germany,Johnson&Johnson,3747833
2022-06-30,Germany,Moderna,31226293
2022-06-30,Germany,Novavax,129707
2022-06-30,Germany,Pfizer/BioNTech,134963210
2022-06-30,Italy,Moderna,34177726
2022-06-30,Italy,Novavax,42293
2022-06-30,Italy,Pfizer/BioNTech,90382401
2022-06-30,Japan,Moderna,65234141
2022-06-30,Japan,Novavax,31713
2022-06-30,Japan,Pfizer/BioNTech,219752641
2022-06-30,South Korea,Johnson&Johnson,1543567
2022-06-30,South Korea,Moderna,24735246
2022-06-30,South Korea,Novavax,572963
2022-06-30,South Korea,Pfizer/BioNTech,78632475
