tDate,Country,Vaccine,NumberOfVaccinated
2021-01-07,Chile,Pfizer/BioNTech,10702
2021-01-07,Czechia,Pfizer/BioNTech,36048
2021-01-07,France,Pfizer/BioNTech,47425
2021-01-07,Germany,Johnson&Johnson,0
2021-01-07,Germany,Moderna,17
2021-01-07,Germany,Oxford/AstraZeneca,6
2021-01-07,Germany,Pfizer/BioNTech,514667
2021-01-07,Iceland,Johnson&Johnson,0
2021-01-07,Iceland,Moderna,1
2021-01-07,Iceland,Oxford/AstraZeneca,0
2021-01-07,Iceland,Pfizer/BioNTech,4947
2021-01-07,Italy,Pfizer/BioNTech,430156
2021-01-07,Latvia,Pfizer/BioNTech,5434
2021-01-07,Lithuania,Pfizer/BioNTech,18047
