Date,Country,Vaccine,NumberOfVaccinated
2021-04-19,Chile,Pfizer/BioNTech,1783331
2021-04-19,Chile,Sinovac,11561989
2021-04-19,Czechia,Moderna,277134
2021-04-19,Czechia,Oxford/AstraZeneca,322090
2021-04-19,Czechia,Pfizer/BioNTech,1953411
2021-04-19,France,Moderna,1366794
2021-04-19,France,Oxford/AstraZeneca,3514163
2021-04-19,France,Pfizer/BioNTech,12753143
2021-04-19,Germany,Johnson&Johnson,24
2021-04-19,Germany,Moderna,1250343
2021-04-19,Germany,Oxford/AstraZeneca,4684785
2021-04-19,Germany,Pfizer/BioNTech,16626788
2021-04-19,Iceland,Johnson&Johnson,0
2021-04-19,Iceland,Moderna,8159
2021-04-19,Iceland,Oxford/AstraZeneca,23983
2021-04-19,Iceland,Pfizer/BioNTech,68711
2021-04-19,Italy,Moderna,1064095
2021-04-19,Italy,Oxford/AstraZeneca,3443110
2021-04-19,Italy,Pfizer/BioNTech,11294443
2021-04-19,Latvia,Moderna,38298
2021-04-19,Latvia,Oxford/AstraZeneca,127348
2021-04-19,Latvia,Pfizer/BioNTech,54541
2021-04-19,Lithuania,Moderna,61371
2021-04-19,Lithuania,Oxford/AstraZeneca,189814
2021-04-19,Lithuania,Pfizer/BioNTech,533794
2021-04-19,Switzerland,Moderna,1049095
2021-04-19,Switzerland,Pfizer/BioNTech,1100378
2021-04-19,United States,Johnson&Johnson,7949021
2021-04-19,United States,Moderna,93002433
2021-04-19,United States,Pfizer/BioNTech,110461905
