tDate,Country,Vaccine,NumberOfVaccinated
2022-07-19,Chile,Pfizer/BioNTech,8032511
2022-07-19,Chile,Sinovac,25893745
2022-07-19,Czechia,Johnson&Johnson,413243
2022-07-19,Czechia,Moderna,1604476
2022-07-19,Czechia,Novavax,9067
2022-07-19,Czechia,Pfizer/BioNTech,14785103
2022-07-19,Finland,Moderna,1909023
2022-07-19,Finland,Pfizer/BioNTech,9421328
2022-07-19,France,Johnson&Johnson,1088579
2022-07-19,France,Moderna,23849784
2022-07-19,France,Novavax,27986
2022-07-19,France,Pfizer/BioNTech,114915303
2022-07-19,Germany,Johnson&Johnson,3748483
2022-07-19,Germany,Moderna,31313968
2022-07-19,Germany,Novavax,133379
2022-07-19,Germany,Pfizer/BioNTech,135516372
2022-07-19,Ireland,Moderna,1514094
2022-07-19,Ireland,Pfizer/BioNTech,8421861
2022-07-19,Italy,Moderna,34207778
2022-07-19,Italy,Novavax,42524
2022-07-19,Italy,Pfizer/BioNTech,90989792
2022-07-19,Japan,Moderna,66697528
2022-07-19,Japan,Novavax,64670
2022-07-19,Japan,Pfizer/BioNTech,224237670
2022-07-19,Luxembourg,Moderna,319515
2022-07-19,Luxembourg,Pfizer/BioNTech,711092
2022-07-19,Portugal,Moderna,3679278
2022-07-19,Portugal,Oxford/AstraZeneca,2262163
2022-07-19,Portugal,Pfizer/BioNTech,15927125
2022-07-19,South Korea,Johnson&Johnson,1543770
2022-07-19,South Korea,Moderna,24799784
2022-07-19,South Korea,Novavax,617308
2022-07-19,South Korea,Pfizer/BioNTech,78991928
