tDate,Country,Vaccine,NumberOfVaccinated
2023-01-03,Czechia,Johnson&Johnson,414027
2023-01-03,Czechia,Moderna,1640729
2023-01-03,Czechia,Novavax,11057
2023-01-03,Czechia,Pfizer/BioNTech,15638102
2023-01-03,France,Moderna,24100572
2023-01-03,France,Novavax,36955
2023-01-03,France,Pfizer/BioNTech,120385713
2023-01-03,France,Sanofi/GSK,363
2023-01-03,Germany,Johnson&Johnson,3757582
2023-01-03,Germany,Novavax,157073
2023-01-03,Germany,Pfizer/BioNTech,137980978
2023-01-03,Germany,Valneva,5483
2023-01-03,Italy,Moderna,34289031
2023-01-03,Italy,Pfizer/BioNTech,95396550
2023-01-03,Japan,Moderna,82750608
2023-01-03,Japan,Novavax,278724
2023-01-03,Japan,Pfizer/BioNTech,288245753
2023-01-03,South Korea,Johnson&Johnson,1515979
2023-01-03,South Korea,Novavax,251341
2023-01-03,South Korea,Pfizer/BioNTech,52307412
2023-01-03,South Korea,SKYCovione,450
