tDate,Country,Vaccine,NumberOfVaccinated
2021-01-30,Chile,Pfizer/BioNTech,67411
2021-01-30,Czechia,Moderna,7289
2021-01-30,Czechia,Pfizer/BioNTech,270325
2021-01-30,France,Moderna,43232
2021-01-30,France,Pfizer/BioNTech,1638574
2021-01-30,Germany,Johnson&Johnson,0
2021-01-30,Germany,Moderna,47646
2021-01-30,Germany,Oxford/AstraZeneca,69
2021-01-30,Germany,Pfizer/BioNTech,2469441
2021-01-30,Iceland,Johnson&Johnson,0
2021-01-30,Iceland,Moderna,1263
2021-01-30,Iceland,Oxford/AstraZeneca,2
2021-01-30,Iceland,Pfizer/BioNTech,14329
2021-01-30,Italy,Moderna,19293
2021-01-30,Italy,Oxford/AstraZeneca,5
2021-01-30,Italy,Pfizer/BioNTech,1940218
2021-01-30,Latvia,Pfizer/BioNTech,22292
2021-01-30,Lithuania,Moderna,2374
2021-01-30,Lithuania,Pfizer/BioNTech,92231
2021-01-30,United States,Moderna,13499942
2021-01-30,United States,Pfizer/BioNTech,15977015
