tDate,Country,Vaccine,NumberOfVaccinated
2022-06-28,Austria,Johnson&Johnson,364929
2022-06-28,Austria,Moderna,1596013
2022-06-28,Austria,Novavax,10153
2022-06-28,Austria,Pfizer/BioNTech,14851183
2022-06-28,Chile,Pfizer/BioNTech,8012272
2022-06-28,Chile,Sinovac,25856260
2022-06-28,Czechia,Johnson&Johnson,413054
2022-06-28,Czechia,Moderna,1601735
2022-06-28,Czechia,Novavax,8619
2022-06-28,Czechia,Pfizer/BioNTech,14758958
2022-06-28,France,Johnson&Johnson,1088107
2022-06-28,France,Moderna,23751662
2022-06-28,France,Novavax,24822
2022-06-28,France,Pfizer/BioNTech,113075675
2022-06-28,Germany,Johnson&Johnson,3747704
2022-06-28,Germany,Moderna,31213698
2022-06-28,Germany,Novavax,129153
2022-06-28,Germany,Oxford/AstraZeneca,12794578
2022-06-28,Germany,Pfizer/BioNTech,134861208
2022-06-28,Ireland,Moderna,1478265
2022-06-28,Ireland,Pfizer/BioNTech,8357983
2022-06-28,Italy,Johnson&Johnson,1507813
2022-06-28,Italy,Moderna,34167450
2022-06-28,Italy,Novavax,42237
2022-06-28,Italy,Pfizer/BioNTech,90351454
2022-06-28,Japan,Moderna,65190296
2022-06-28,Japan,Novavax,29841
2022-06-28,Japan,Oxford/AstraZeneca,117526
2022-06-28,Japan,Pfizer/BioNTech,219497735
2022-06-28,Poland,Johnson&Johnson,2709143
2022-06-28,Poland,Moderna,3653799
2022-06-28,Poland,Novavax,11197
2022-06-28,Poland,Pfizer/BioNTech,38960970
2022-06-28,Slovakia,Moderna,673918
2022-06-28,Slovakia,Pfizer/BioNTech,5117316
2022-06-28,South Korea,Moderna,24732206
2022-06-28,South Korea,Novavax,570599
2022-06-28,South Korea,Pfizer/BioNTech,78611735
