tDate,Country,Vaccine,NumberOfVaccinated
2022-03-19,Czechia,Moderna,1581801
2022-03-19,Czechia,Novavax,1979
2022-03-19,Czechia,Pfizer/BioNTech,14580624
2022-03-19,France,Johnson&Johnson,1085757
2022-03-19,France,Moderna,23508451
2022-03-19,France,Oxford/AstraZeneca,7857665
2022-03-19,France,Pfizer/BioNTech,108937784
2022-03-19,Germany,Johnson&Johnson,3627029
2022-03-19,Germany,Moderna,29377827
2022-03-19,Germany,Novavax,52004
2022-03-19,Germany,Oxford/AstraZeneca,12757059
2022-03-19,Germany,Pfizer/BioNTech,125673110
2022-03-19,Italy,Johnson&Johnson,1507176
2022-03-19,Italy,Moderna,33505864
2022-03-19,Italy,Novavax,14547
2022-03-19,Italy,Pfizer/BioNTech,88246095
2022-03-19,Latvia,Johnson&Johnson,293009
2022-03-19,Latvia,Moderna,709119
2022-03-19,Latvia,Pfizer/BioNTech,1605227
2022-03-19,South Korea,Johnson&Johnson,1542143
2022-03-19,South Korea,Moderna,24165926
2022-03-19,South Korea,Novavax,155757
2022-03-19,South Korea,Oxford/AstraZeneca,20314600
2022-03-19,South Korea,Pfizer/BioNTech,73909982
2022-03-19,Switzerland,Johnson&Johnson,59887
2022-03-19,Switzerland,Moderna,9753060
2022-03-19,Switzerland,Pfizer/BioNTech,5787765
2022-03-19,United States,Johnson&Johnson,18546942
2022-03-19,United States,Moderna,209836197
2022-03-19,United States,Pfizer/BioNTech,329463476
