tDate,Country,Vaccine,NumberOfVaccinated
2022-02-15,Austria,Johnson&Johnson,361857
2022-02-15,Austria,Moderna,1576097
2022-02-15,Austria,Oxford/AstraZeneca,1586728
2022-02-15,Austria,Pfizer/BioNTech,14408126
2022-02-15,Belgium,Johnson&Johnson,424107
2022-02-15,Belgium,Moderna,4218010
2022-02-15,Belgium,Oxford/AstraZeneca,2845620
2022-02-15,Belgium,Pfizer/BioNTech,17092269
2022-02-15,Chile,CanSino,574176
2022-02-15,Chile,Oxford/AstraZeneca,548781
2022-02-15,Chile,Pfizer/BioNTech,7827529
2022-02-15,Chile,Sinovac,25298583
2022-02-15,Czechia,Johnson&Johnson,411822
2022-02-15,Czechia,Moderna,1562391
2022-02-15,Czechia,Pfizer/BioNTech,14426068
2022-02-15,Estonia,Johnson&Johnson,77442
2022-02-15,Estonia,Moderna,227882
2022-02-15,Estonia,Oxford/AstraZeneca,237643
2022-02-15,Estonia,Pfizer/BioNTech,1465705
2022-02-15,Finland,Johnson&Johnson,0
2022-02-15,Finland,Moderna,1833242
2022-02-15,Finland,Oxford/AstraZeneca,548837
2022-02-15,Finland,Pfizer/BioNTech,8989383
2022-02-15,France,Johnson&Johnson,1083150
2022-02-15,France,Moderna,23261816
2022-02-15,France,Oxford/AstraZeneca,7854729
2022-02-15,France,Pfizer/BioNTech,107488230
2022-02-15,Germany,Johnson&Johnson,3620207
2022-02-15,Germany,Moderna,28923599
2022-02-15,Germany,Oxford/AstraZeneca,12753619
2022-02-15,Germany,Pfizer/BioNTech,123130340
2022-02-15,Ireland,Johnson&Johnson,237755
2022-02-15,Ireland,Moderna,1175699
2022-02-15,Ireland,Oxford/AstraZeneca,1193394
2022-02-15,Ireland,Pfizer/BioNTech,7868514
2022-02-15,Italy,Johnson&Johnson,1506535
2022-02-15,Italy,Moderna,32515154
2022-02-15,Italy,Pfizer/BioNTech,86295233
2022-02-15,Latvia,Johnson&Johnson,291879
2022-02-15,Latvia,Moderna,697586
2022-02-15,Latvia,Oxford/AstraZeneca,262592
2022-02-15,Latvia,Pfizer/BioNTech,1582016
2022-02-15,Luxembourg,Johnson&Johnson,40950
2022-02-15,Luxembourg,Moderna,191934
2022-02-15,Luxembourg,Oxford/AstraZeneca,105266
2022-02-15,Luxembourg,Pfizer/BioNTech,645078
2022-02-15,Poland,Johnson&Johnson,2652478
2022-02-15,Poland,Moderna,3599822
2022-02-15,Poland,Oxford/AstraZeneca,5288893
2022-02-15,Poland,Pfizer/BioNTech,37799812
2022-02-15,Portugal,Johnson&Johnson,1131876
2022-02-15,Portugal,Moderna,3466078
2022-02-15,Portugal,Pfizer/BioNTech,14754498
2022-02-15,Slovakia,Johnson&Johnson,182122
2022-02-15,Slovakia,Moderna,669099
2022-02-15,Slovakia,Pfizer/BioNTech,5038112
2022-02-15,South Korea,Johnson&Johnson,1540471
2022-02-15,South Korea,Moderna,23400364
2022-02-15,South Korea,Novavax,10414
2022-02-15,South Korea,Oxford/AstraZeneca,20309197
2022-02-15,South Korea,Pfizer/BioNTech,71873240
2022-02-15,Switzerland,Johnson&Johnson,59121
2022-02-15,Switzerland,Moderna,9703045
2022-02-15,Switzerland,Pfizer/BioNTech,5722192
2022-02-15,United States,Johnson&Johnson,18324679
2022-02-15,United States,Moderna,206773482
2022-02-15,United States,Pfizer/BioNTech,322361145
