tDate,Country,Vaccine,NumberOfVaccinated
2022-02-14,Chile,CanSino,574166
2022-02-14,Chile,Oxford/AstraZeneca,548734
2022-02-14,Chile,Pfizer/BioNTech,7823600
2022-02-14,Chile,Sinovac,25283479
2022-02-14,Czechia,Johnson&Johnson,411765
2022-02-14,Czechia,Moderna,1561092
2022-02-14,Czechia,Pfizer/BioNTech,14417400
2022-02-14,France,Johnson&Johnson,1083135
2022-02-14,France,Moderna,23226790
2022-02-14,France,Oxford/AstraZeneca,7854729
2022-02-14,France,Pfizer/BioNTech,107340060
2022-02-14,Germany,Johnson&Johnson,3619881
2022-02-14,Germany,Moderna,28891728
2022-02-14,Germany,Oxford/AstraZeneca,12753221
2022-02-14,Germany,Pfizer/BioNTech,122973375
2022-02-14,Iceland,Johnson&Johnson,78
2022-02-14,Iceland,Moderna,6015
2022-02-14,Iceland,Oxford/AstraZeneca,1
2022-02-14,Iceland,Pfizer/BioNTech,70906
2022-02-14,Italy,Johnson&Johnson,1506498
2022-02-14,Italy,Moderna,32448855
2022-02-14,Italy,Pfizer/BioNTech,86178055
2022-02-14,Latvia,Johnson&Johnson,291849
2022-02-14,Latvia,Moderna,696712
2022-02-14,Latvia,Pfizer/BioNTech,1580874
2022-02-14,South Korea,Johnson&Johnson,1540430
2022-02-14,South Korea,Moderna,23357657
2022-02-14,South Korea,Novavax,4651
2022-02-14,South Korea,Oxford/AstraZeneca,20309189
2022-02-14,South Korea,Pfizer/BioNTech,71761764
2022-02-14,Switzerland,Johnson&Johnson,59086
2022-02-14,Switzerland,Moderna,9699284
2022-02-14,Switzerland,Pfizer/BioNTech,5718331
2022-02-14,United States,Johnson&Johnson,18315842
2022-02-14,United States,Moderna,206634275
2022-02-14,United States,Pfizer/BioNTech,322007571
