tDate,Country,Vaccine,NumberOfVaccinated
2022-01-08,Chile,CanSino,573825
2022-01-08,Chile,Oxford/AstraZeneca,546820
2022-01-08,Chile,Pfizer/BioNTech,7688426
2022-01-08,Chile,Sinovac,24660081
2022-01-08,Czechia,Johnson&Johnson,407481
2022-01-08,Czechia,Moderna,1405179
2022-01-08,Czechia,Oxford/AstraZeneca,885740
2022-01-08,Czechia,Pfizer/BioNTech,13301650
2022-01-08,France,Johnson&Johnson,1074416
2022-01-08,France,Moderna,19425734
2022-01-08,France,Oxford/AstraZeneca,7840613
2022-01-08,France,Pfizer/BioNTech,99914602
2022-01-08,Germany,Johnson&Johnson,3588333
2022-01-08,Germany,Moderna,24287932
2022-01-08,Germany,Oxford/AstraZeneca,12746196
2022-01-08,Germany,Pfizer/BioNTech,113446831
2022-01-08,Iceland,Johnson&Johnson,54615
2022-01-08,Iceland,Moderna,92484
2022-01-08,Iceland,Oxford/AstraZeneca,115873
2022-01-08,Iceland,Pfizer/BioNTech,464668
2022-01-08,Italy,Johnson&Johnson,1501704
2022-01-08,Italy,Moderna,24102095
2022-01-08,Italy,Pfizer/BioNTech,77521625
2022-01-08,Latvia,Johnson&Johnson,286082
2022-01-08,Latvia,Moderna,604265
2022-01-08,Latvia,Pfizer/BioNTech,1473602
2022-01-08,South Korea,Johnson&Johnson,1534949
2022-01-08,South Korea,Moderna,21024124
2022-01-08,South Korea,Oxford/AstraZeneca,22196112
2022-01-08,South Korea,Pfizer/BioNTech,62160825
2022-01-08,Switzerland,Johnson&Johnson,55547
2022-01-08,Switzerland,Moderna,9053887
2022-01-08,Switzerland,Pfizer/BioNTech,5198185
2022-01-08,United States,Johnson&Johnson,17791472
2022-01-08,United States,Moderna,197421313
2022-01-08,United States,Pfizer/BioNTech,302264632
