tDate,Country,Vaccine,NumberOfVaccinated
2023-02-01,Czechia,Johnson&Johnson,414224
2023-02-01,Czechia,Moderna,1641662
2023-02-01,Czechia,Pfizer/BioNTech,15660542
2023-02-01,France,Moderna,24117836
2023-02-01,France,Novavax,38179
2023-02-01,France,Pfizer/BioNTech,121029230
2023-02-01,France,Sanofi/GSK,2947
2023-02-01,Germany,Johnson&Johnson,3761069
2023-02-01,Germany,Moderna,31584858
2023-02-01,Germany,Novavax,159713
2023-02-01,Germany,Pfizer/BioNTech,138179444
2023-02-01,Germany,Valneva,6662
2023-02-01,Italy,Moderna,34315316
2023-02-01,Italy,Novavax,42967
2023-02-01,Italy,Pfizer/BioNTech,95658869
2023-02-01,Japan,Moderna,83152409
2023-02-01,Japan,Novavax,293198
2023-02-01,Japan,Pfizer/BioNTech,295919122
2023-02-01,South Korea,Johnson&Johnson,1516111
2023-02-01,South Korea,Novavax,255905
2023-02-01,South Korea,Pfizer/BioNTech,52286912
2023-02-01,South Korea,SKYCovione,512
