tDate,Country,Vaccine,NumberOfVaccinated
2022-01-12,Chile,CanSino,573886
2022-01-12,Chile,Oxford/AstraZeneca,547287
2022-01-12,Chile,Pfizer/BioNTech,7707683
2022-01-12,Chile,Sinovac,24773911
2022-01-12,Czechia,Johnson&Johnson,408257
2022-01-12,Czechia,Moderna,1441236
2022-01-12,Czechia,Oxford/AstraZeneca,885876
2022-01-12,Czechia,Pfizer/BioNTech,13538883
2022-01-12,France,Johnson&Johnson,1074878
2022-01-12,France,Moderna,20332394
2022-01-12,France,Oxford/AstraZeneca,7842686
2022-01-12,France,Pfizer/BioNTech,101020109
2022-01-12,Germany,Johnson&Johnson,3593188
2022-01-12,Germany,Moderna,25270909
2022-01-12,Germany,Oxford/AstraZeneca,12747240
2022-01-12,Germany,Pfizer/BioNTech,114843826
2022-01-12,Iceland,Johnson&Johnson,54627
2022-01-12,Iceland,Moderna,93049
2022-01-12,Iceland,Oxford/AstraZeneca,115873
2022-01-12,Iceland,Pfizer/BioNTech,478996
2022-01-12,Italy,Johnson&Johnson,1502305
2022-01-12,Italy,Moderna,25521550
2022-01-12,Italy,Pfizer/BioNTech,78618073
2022-01-12,Latvia,Johnson&Johnson,287011
2022-01-12,Latvia,Moderna,622199
2022-01-12,Latvia,Pfizer/BioNTech,1489963
2022-01-12,South Korea,Johnson&Johnson,1535607
2022-01-12,South Korea,Moderna,21293202
2022-01-12,South Korea,Oxford/AstraZeneca,22198669
2022-01-12,South Korea,Pfizer/BioNTech,63309591
2022-01-12,Switzerland,Johnson&Johnson,56206
2022-01-12,Switzerland,Moderna,9210169
2022-01-12,Switzerland,Pfizer/BioNTech,5288761
2022-01-12,United States,Johnson&Johnson,17863666
2022-01-12,United States,Moderna,198923979
2022-01-12,United States,Pfizer/BioNTech,305145563
