tDate,Country,Vaccine,NumberOfVaccinated
2022-08-11,Chile,Pfizer/BioNTech,8053468
2022-08-11,Chile,Sinovac,25925045
2022-08-11,Czechia,Johnson&Johnson,413443
2022-08-11,Czechia,Moderna,1614393
2022-08-11,Czechia,Novavax,9618
2022-08-11,Czechia,Pfizer/BioNTech,14890363
2022-08-11,France,Moderna,23900954
2022-08-11,France,Novavax,30100
2022-08-11,France,Pfizer/BioNTech,116075845
2022-08-11,Germany,Johnson&Johnson,3749476
2022-08-11,Germany,Moderna,31400211
2022-08-11,Germany,Novavax,137599
2022-08-11,Germany,Pfizer/BioNTech,136162522
2022-08-11,Italy,Moderna,34225292
2022-08-11,Italy,Novavax,42753
2022-08-11,Italy,Pfizer/BioNTech,92108552
2022-08-11,Japan,Moderna,71717106
2022-08-11,Japan,Novavax,127306
2022-08-11,Japan,Pfizer/BioNTech,233312701
2022-08-11,South Korea,Johnson&Johnson,1544019
2022-08-11,South Korea,Moderna,25053853
2022-08-11,South Korea,Novavax,735277
2022-08-11,South Korea,Pfizer/BioNTech,80365750
