Date,Country,Vaccine,NumberOfVaccinated
2021-03-17,Chile,Pfizer/BioNTech,615126
2021-03-17,Chile,Sinovac,7210565
2021-03-17,Czechia,Moderna,105381
2021-03-17,Czechia,Oxford/AstraZeneca,158938
2021-03-17,Czechia,Pfizer/BioNTech,976659
2021-03-17,France,Moderna,423705
2021-03-17,France,Oxford/AstraZeneca,1477989
2021-03-17,France,Pfizer/BioNTech,6204865
2021-03-17,Germany,Johnson&Johnson,19
2021-03-17,Germany,Moderna,402329
2021-03-17,Germany,Oxford/AstraZeneca,1899879
2021-03-17,Germany,Pfizer/BioNTech,8009656
2021-03-17,Iceland,Johnson&Johnson,0
2021-03-17,Iceland,Moderna,4344
2021-03-17,Iceland,Oxford/AstraZeneca,9311
2021-03-17,Iceland,Pfizer/BioNTech,37715
2021-03-17,Italy,Moderna,315408
2021-03-17,Italy,Oxford/AstraZeneca,1206765
2021-03-17,Italy,Pfizer/BioNTech,5823846
2021-03-17,Latvia,Moderna,9745
2021-03-17,Latvia,Oxford/AstraZeneca,56719
2021-03-17,Latvia,Pfizer/BioNTech,35592
2021-03-17,Lithuania,Moderna,23519
2021-03-17,Lithuania,Oxford/AstraZeneca,78766
2021-03-17,Lithuania,Pfizer/BioNTech,283000
2021-03-17,Switzerland,Moderna,568600
2021-03-17,Switzerland,Pfizer/BioNTech,615998
2021-03-17,United States,Johnson&Johnson,1766131
2021-03-17,United States,Moderna,54643195
2021-03-17,United States,Pfizer/BioNTech,56499018
