Date,Country,Vaccine,NumberOfVaccinated
2021-01-28,Chile,Pfizer/BioNTech,67405
2021-01-28,Czechia,Moderna,7136
2021-01-28,Czechia,Pfizer/BioNTech,254675
2021-01-28,France,Moderna,39086
2021-01-28,France,Pfizer/BioNTech,1501627
2021-01-28,Germany,Johnson&Johnson,0
2021-01-28,Germany,Moderna,45334
2021-01-28,Germany,Oxford/AstraZeneca,62
2021-01-28,Germany,Pfizer/BioNTech,2274573
2021-01-28,Iceland,Johnson&Johnson,0
2021-01-28,Iceland,Moderna,1263
2021-01-28,Iceland,Oxford/AstraZeneca,2
2021-01-28,Iceland,Pfizer/BioNTech,14328
2021-01-28,Italy,Moderna,18021
2021-01-28,Italy,Pfizer/BioNTech,1753668
2021-01-28,Latvia,Pfizer/BioNTech,21030
2021-01-28,Lithuania,Moderna,2374
2021-01-28,Lithuania,Pfizer/BioNTech,83498
2021-01-28,United States,Moderna,11737592
2021-01-28,United States,Pfizer/BioNTech,14355980
