tDate,Country,Vaccine,NumberOfVaccinated
2022-04-05,Austria,Johnson&Johnson,363809
2022-04-05,Austria,Moderna,1586910
2022-04-05,Austria,Novavax,5843
2022-04-05,Austria,Oxford/AstraZeneca,1588452
2022-04-05,Austria,Pfizer/BioNTech,14629094
2022-04-05,Belgium,Johnson&Johnson,425933
2022-04-05,Belgium,Moderna,4269226
2022-04-05,Belgium,Novavax,91
2022-04-05,Belgium,Oxford/AstraZeneca,2846969
2022-04-05,Belgium,Pfizer/BioNTech,17489861
2022-04-05,Chile,CanSino,574520
2022-04-05,Chile,Oxford/AstraZeneca,549504
2022-04-05,Chile,Pfizer/BioNTech,7932983
2022-04-05,Chile,Sinovac,25658976
2022-04-05,Czechia,Johnson&Johnson,412699
2022-04-05,Czechia,Moderna,1587062
2022-04-05,Czechia,Novavax,4183
2022-04-05,Czechia,Pfizer/BioNTech,14622409
2022-04-05,Finland,Johnson&Johnson,0
2022-04-05,Finland,Moderna,1892096
2022-04-05,Finland,Oxford/AstraZeneca,553788
2022-04-05,Finland,Pfizer/BioNTech,9278214
2022-04-05,France,Johnson&Johnson,1086280
2022-04-05,France,Moderna,23563118
2022-04-05,France,Oxford/AstraZeneca,7858125
2022-04-05,France,Pfizer/BioNTech,109483950
2022-04-05,Germany,Johnson&Johnson,3628603
2022-04-05,Germany,Moderna,29475897
2022-04-05,Germany,Novavax,89778
2022-04-05,Germany,Oxford/AstraZeneca,12758536
2022-04-05,Germany,Pfizer/BioNTech,126280288
2022-04-05,Ireland,Moderna,1175833
2022-04-05,Ireland,Novavax,91
2022-04-05,Ireland,Pfizer/BioNTech,8105145
2022-04-05,Italy,Johnson&Johnson,1507374
2022-04-05,Italy,Moderna,33662731
2022-04-05,Italy,Novavax,34520
2022-04-05,Italy,Pfizer/BioNTech,88711988
2022-04-05,Latvia,Johnson&Johnson,293216
2022-04-05,Latvia,Moderna,711299
2022-04-05,Latvia,Novavax,239
2022-04-05,Latvia,Pfizer/BioNTech,1610697
2022-04-05,Luxembourg,Johnson&Johnson,41485
2022-04-05,Luxembourg,Moderna,300710
2022-04-05,Luxembourg,Novavax,252
2022-04-05,Luxembourg,Oxford/AstraZeneca,105216
2022-04-05,Luxembourg,Pfizer/BioNTech,697743
2022-04-05,Poland,Johnson&Johnson,2688847
2022-04-05,Poland,Moderna,3638721
2022-04-05,Poland,Novavax,6180
2022-04-05,Poland,Oxford/AstraZeneca,5288999
2022-04-05,Poland,Pfizer/BioNTech,38636928
2022-04-05,Slovakia,Moderna,672678
2022-04-05,Slovakia,Novavax,581
2022-04-05,Slovakia,Pfizer/BioNTech,5089331
2022-04-05,South Korea,Johnson&Johnson,1542574
2022-04-05,South Korea,Moderna,24253815
2022-04-05,South Korea,Novavax,206141
2022-04-05,South Korea,Oxford/AstraZeneca,20317031
2022-04-05,South Korea,Pfizer/BioNTech,74330145
2022-04-05,Sweden,Moderna,3472049
2022-04-05,Sweden,Novavax,301
2022-04-05,Sweden,Oxford/AstraZeneca,1328650
2022-04-05,Sweden,Pfizer/BioNTech,14779838
2022-04-05,United States,Johnson&Johnson,18599938
2022-04-05,United States,Moderna,211419985
2022-04-05,United States,Pfizer/BioNTech,332381918
