tDate,Country,Vaccine,NumberOfVaccinated
2022-07-20,Chile,Pfizer/BioNTech,8033479
2022-07-20,Chile,Sinovac,25895852
2022-07-20,Czechia,Johnson&Johnson,413244
2022-07-20,Czechia,Moderna,1605096
2022-07-20,Czechia,Novavax,9082
2022-07-20,Czechia,Pfizer/BioNTech,14790349
2022-07-20,France,Johnson&Johnson,1088637
2022-07-20,France,Moderna,23854055
2022-07-20,France,Novavax,28145
2022-07-20,France,Pfizer/BioNTech,115012120
2022-07-20,Germany,Johnson&Johnson,3748512
2022-07-20,Germany,Moderna,31320046
2022-07-20,Germany,Novavax,133551
2022-07-20,Germany,Pfizer/BioNTech,135561642
2022-07-20,Italy,Johnson&Johnson,1507881
2022-07-20,Italy,Moderna,34208989
2022-07-20,Italy,Novavax,42537
2022-07-20,Italy,Pfizer/BioNTech,91070935
2022-07-20,Japan,Moderna,66905340
2022-07-20,Japan,Novavax,65958
2022-07-20,Japan,Pfizer/BioNTech,224636052
2022-07-20,South Korea,Johnson&Johnson,1543797
2022-07-20,South Korea,Moderna,24811230
2022-07-20,South Korea,Novavax,624026
2022-07-20,South Korea,Pfizer/BioNTech,79061584
2022-07-20,United States,Johnson&Johnson,18855759
2022-07-20,United States,Moderna,226623424
2022-07-20,United States,Pfizer/BioNTech,355396322
