tDate,Country,Vaccine,NumberOfVaccinated
2022-04-06,Chile,CanSino,574520
2022-04-06,Chile,Oxford/AstraZeneca,549505
2022-04-06,Chile,Pfizer/BioNTech,7934170
2022-04-06,Chile,Sinovac,25661236
2022-04-06,Czechia,Johnson&Johnson,412706
2022-04-06,Czechia,Moderna,1587398
2022-04-06,Czechia,Novavax,4263
2022-04-06,Czechia,Pfizer/BioNTech,14625268
2022-04-06,France,Johnson&Johnson,1086283
2022-04-06,France,Moderna,23566810
2022-04-06,France,Oxford/AstraZeneca,7858125
2022-04-06,France,Pfizer/BioNTech,109520588
2022-04-06,Germany,Johnson&Johnson,3628660
2022-04-06,Germany,Moderna,29483676
2022-04-06,Germany,Novavax,91177
2022-04-06,Germany,Oxford/AstraZeneca,12758536
2022-04-06,Germany,Pfizer/BioNTech,126326280
2022-04-06,Italy,Johnson&Johnson,1507375
2022-04-06,Italy,Moderna,33668820
2022-04-06,Italy,Novavax,34928
2022-04-06,Italy,Pfizer/BioNTech,88733480
2022-04-06,Latvia,Johnson&Johnson,293224
2022-04-06,Latvia,Moderna,711407
2022-04-06,Latvia,Novavax,246
2022-04-06,Latvia,Pfizer/BioNTech,1610992
2022-04-06,South Korea,Johnson&Johnson,1542587
2022-04-06,South Korea,Moderna,24256185
2022-04-06,South Korea,Novavax,208254
2022-04-06,South Korea,Oxford/AstraZeneca,20317031
2022-04-06,South Korea,Pfizer/BioNTech,74346185
2022-04-06,United States,Johnson&Johnson,18603274
2022-04-06,United States,Moderna,211577562
2022-04-06,United States,Pfizer/BioNTech,332676450
