tDate,Country,Vaccine,NumberOfVaccinated
2022-07-08,Chile,Pfizer/BioNTech,8023244
2022-07-08,Chile,Sinovac,25876844
2022-07-08,Czechia,Johnson&Johnson,413129
2022-07-08,Czechia,Moderna,1602628
2022-07-08,Czechia,Novavax,8807
2022-07-08,Czechia,Oxford/AstraZeneca,887428
2022-07-08,Czechia,Pfizer/BioNTech,14768028
2022-07-08,France,Johnson&Johnson,1088334
2022-07-08,France,Moderna,23812050
2022-07-08,France,Novavax,26788
2022-07-08,France,Pfizer/BioNTech,114124354
2022-07-08,Germany,Johnson&Johnson,3748103
2022-07-08,Germany,Moderna,31259995
2022-07-08,Germany,Novavax,131308
2022-07-08,Germany,Pfizer/BioNTech,135200585
2022-07-08,Italy,Johnson&Johnson,1507848
2022-07-08,Italy,Moderna,34203774
2022-07-08,Italy,Novavax,42447
2022-07-08,Italy,Pfizer/BioNTech,90493957
2022-07-08,Japan,Moderna,65560946
2022-07-08,Japan,Novavax,43532
2022-07-08,Japan,Oxford/AstraZeneca,117558
2022-07-08,Japan,Pfizer/BioNTech,221338576
2022-07-08,Latvia,Johnson&Johnson,293841
2022-07-08,Latvia,Moderna,715401
2022-07-08,Latvia,Novavax,436
2022-07-08,Latvia,Pfizer/BioNTech,1624272
2022-07-08,South Korea,Johnson&Johnson,1543659
2022-07-08,South Korea,Moderna,24750249
2022-07-08,South Korea,Novavax,585262
2022-07-08,South Korea,Pfizer/BioNTech,78727266
2022-07-08,Switzerland,Johnson&Johnson,61573
2022-07-08,Switzerland,Moderna,9827383
2022-07-08,Switzerland,Pfizer/BioNTech,5884078
