Date,Country,Vaccine,NumberOfVaccinated
2020-12-30,Chile,Pfizer/BioNTech,8649
2020-12-30,Czechia,Pfizer/BioNTech,10470
2020-12-30,France,Pfizer/BioNTech,320
2020-12-30,Germany,Johnson&Johnson,0
2020-12-30,Germany,Moderna,1
2020-12-30,Germany,Oxford/AstraZeneca,0
2020-12-30,Germany,Pfizer/BioNTech,152015
2020-12-30,Iceland,Johnson&Johnson,0
2020-12-30,Iceland,Moderna,0
2020-12-30,Iceland,Oxford/AstraZeneca,0
2020-12-30,Iceland,Pfizer/BioNTech,4940
2020-12-30,Italy,Pfizer/BioNTech,14393
2020-12-30,Latvia,Pfizer/BioNTech,2261
2020-12-30,Lithuania,Pfizer/BioNTech,9717
