tDate,Country,Vaccine,NumberOfVaccinated
2021-12-05,Chile,CanSino,573213
2021-12-05,Chile,Oxford/AstraZeneca,542813
2021-12-05,Chile,Pfizer/BioNTech,7551716
2021-12-05,Chile,Sinovac,23886424
2021-12-05,Czechia,Johnson&Johnson,395706
2021-12-05,Czechia,Moderna,1127732
2021-12-05,Czechia,Oxford/AstraZeneca,884325
2021-12-05,Czechia,Pfizer/BioNTech,11454642
2021-12-05,France,Johnson&Johnson,1058251
2021-12-05,France,Moderna,11742087
2021-12-05,France,Oxford/AstraZeneca,7808545
2021-12-05,France,Pfizer/BioNTech,87789455
2021-12-05,Germany,Johnson&Johnson,3504242
2021-12-05,Germany,Moderna,12306796
2021-12-05,Germany,Oxford/AstraZeneca,12723015
2021-12-05,Germany,Pfizer/BioNTech,99591039
2021-12-05,Italy,Johnson&Johnson,1497634
2021-12-05,Italy,Moderna,13907662
2021-12-05,Italy,Oxford/AstraZeneca,12159034
2021-12-05,Italy,Pfizer/BioNTech,71230588
2021-12-05,Latvia,Johnson&Johnson,274577
2021-12-05,Latvia,Moderna,436377
2021-12-05,Latvia,Pfizer/BioNTech,1347705
2021-12-05,South Korea,Johnson&Johnson,1517110
2021-12-05,South Korea,Moderna,14054093
2021-12-05,South Korea,Oxford/AstraZeneca,22161725
2021-12-05,South Korea,Pfizer/BioNTech,48769934
2021-12-05,Switzerland,Johnson&Johnson,41998
2021-12-05,Switzerland,Moderna,7825920
2021-12-05,Switzerland,Pfizer/BioNTech,4314702
2021-12-05,United States,Johnson&Johnson,16863349
2021-12-05,United States,Moderna,179679243
2021-12-05,United States,Pfizer/BioNTech,273270797
