tDate,Country,Vaccine,NumberOfVaccinated
2022-02-02,Chile,CanSino,574104
2022-02-02,Chile,Oxford/AstraZeneca,548503
2022-02-02,Chile,Pfizer/BioNTech,7785330
2022-02-02,Chile,Sinovac,25139115
2022-02-02,Czechia,Johnson&Johnson,411267
2022-02-02,Czechia,Moderna,1546250
2022-02-02,Czechia,Pfizer/BioNTech,14265125
2022-02-02,France,Johnson&Johnson,1081144
2022-02-02,France,Moderna,22690737
2022-02-02,France,Oxford/AstraZeneca,7852381
2022-02-02,France,Pfizer/BioNTech,105616670
2022-02-02,Germany,Johnson&Johnson,3614716
2022-02-02,Germany,Moderna,28419175
2022-02-02,Germany,Oxford/AstraZeneca,12752319
2022-02-02,Germany,Pfizer/BioNTech,121061601
2022-02-02,Iceland,Johnson&Johnson,76
2022-02-02,Iceland,Moderna,5686
2022-02-02,Iceland,Oxford/AstraZeneca,1
2022-02-02,Iceland,Pfizer/BioNTech,61315
2022-02-02,Italy,Johnson&Johnson,1524152
2022-02-02,Italy,Moderna,31317748
2022-02-02,Italy,Pfizer/BioNTech,84411927
2022-02-02,Latvia,Johnson&Johnson,290723
2022-02-02,Latvia,Moderna,682877
2022-02-02,Latvia,Oxford/AstraZeneca,262578
2022-02-02,Latvia,Pfizer/BioNTech,1560614
2022-02-02,South Korea,Johnson&Johnson,1539029
2022-02-02,South Korea,Moderna,22711019
2022-02-02,South Korea,Oxford/AstraZeneca,22231848
2022-02-02,South Korea,Pfizer/BioNTech,67941510
2022-02-02,Switzerland,Johnson&Johnson,58513
2022-02-02,Switzerland,Moderna,9642914
2022-02-02,Switzerland,Pfizer/BioNTech,5643544
2022-02-02,United States,Johnson&Johnson,18198400
2022-02-02,United States,Moderna,204662169
2022-02-02,United States,Pfizer/BioNTech,317292439
