tDate,Country,Vaccine,NumberOfVaccinated
2021-02-20,Chile,Pfizer/BioNTech,113407
2021-02-20,Chile,Sinovac,2793999
2021-02-20,Czechia,Moderna,32446
2021-02-20,Czechia,Oxford/AstraZeneca,9608
2021-02-20,Czechia,Pfizer/BioNTech,514611
2021-02-20,France,Moderna,162628
2021-02-20,France,Oxford/AstraZeneca,115946
2021-02-20,France,Pfizer/BioNTech,3549174
2021-02-20,Germany,Johnson&Johnson,14
2021-02-20,Germany,Moderna,152030
2021-02-20,Germany,Oxford/AstraZeneca,184696
2021-02-20,Germany,Pfizer/BioNTech,4770482
2021-02-20,Iceland,Johnson&Johnson,0
2021-02-20,Iceland,Moderna,3904
2021-02-20,Iceland,Oxford/AstraZeneca,2720
2021-02-20,Iceland,Pfizer/BioNTech,21213
2021-02-20,Italy,Moderna,90605
2021-02-20,Italy,Oxford/AstraZeneca,105148
2021-02-20,Italy,Pfizer/BioNTech,3340969
2021-02-20,Latvia,Moderna,3700
2021-02-20,Latvia,Oxford/AstraZeneca,9574
2021-02-20,Lithuania,Moderna,9368
2021-02-20,Lithuania,Oxford/AstraZeneca,15189
2021-02-20,Lithuania,Pfizer/BioNTech,166548
2021-02-20,Switzerland,Moderna,288682
2021-02-20,Switzerland,Pfizer/BioNTech,376788
2021-02-20,United States,Moderna,29909492
2021-02-20,United States,Pfizer/BioNTech,31270062
