tDate,Country,Vaccine,NumberOfVaccinated
2021-12-15,Chile,CanSino,573502
2021-12-15,Chile,Oxford/AstraZeneca,544607
2021-12-15,Chile,Pfizer/BioNTech,7597326
2021-12-15,Chile,Sinovac,24200820
2021-12-15,Czechia,Johnson&Johnson,402236
2021-12-15,Czechia,Moderna,1233404
2021-12-15,Czechia,Oxford/AstraZeneca,884922
2021-12-15,Czechia,Pfizer/BioNTech,12143611
2021-12-15,France,Johnson&Johnson,1063300
2021-12-15,France,Moderna,13686467
2021-12-15,France,Oxford/AstraZeneca,7818281
2021-12-15,France,Pfizer/BioNTech,92794688
2021-12-15,Germany,Johnson&Johnson,3552087
2021-12-15,Germany,Moderna,17261416
2021-12-15,Germany,Oxford/AstraZeneca,12733561
2021-12-15,Germany,Pfizer/BioNTech,104952450
2021-12-15,Iceland,Johnson&Johnson,54486
2021-12-15,Iceland,Moderna,90448
2021-12-15,Iceland,Oxford/AstraZeneca,115772
2021-12-15,Iceland,Pfizer/BioNTech,443557
2021-12-15,Italy,Johnson&Johnson,1499108
2021-12-15,Italy,Moderna,16876160
2021-12-15,Italy,Pfizer/BioNTech,73225433
2021-12-15,Latvia,Johnson&Johnson,279151
2021-12-15,Latvia,Moderna,503376
2021-12-15,Latvia,Oxford/AstraZeneca,262532
2021-12-15,Latvia,Pfizer/BioNTech,1384625
2021-12-15,South Korea,Johnson&Johnson,1525930
2021-12-15,South Korea,Moderna,16536240
2021-12-15,South Korea,Oxford/AstraZeneca,22206377
2021-12-15,South Korea,Pfizer/BioNTech,52236517
2021-12-15,Switzerland,Johnson&Johnson,48257
2021-12-15,Switzerland,Moderna,8196958
2021-12-15,Switzerland,Pfizer/BioNTech,4635983
2021-12-15,United States,Johnson&Johnson,17272247
2021-12-15,United States,Moderna,186454785
2021-12-15,United States,Pfizer/BioNTech,284069934
