tDate,Country,Vaccine,NumberOfVaccinated
2023-02-13,Czechia,Johnson&Johnson,414269
2023-02-13,Czechia,Moderna,1641690
2023-02-13,Czechia,Pfizer/BioNTech,15664042
2023-02-13,France,Johnson&Johnson,1090770
2023-02-13,France,Moderna,24120630
2023-02-13,France,Novavax,38513
2023-02-13,France,Pfizer/BioNTech,121123592
2023-02-13,France,Sanofi/GSK,3454
2023-02-13,Germany,Johnson&Johnson,3761179
2023-02-13,Germany,Novavax,159801
2023-02-13,Germany,Pfizer/BioNTech,138186163
2023-02-13,Italy,Moderna,34321547
2023-02-13,Italy,Novavax,42982
2023-02-13,Italy,Pfizer/BioNTech,95700198
2023-02-13,Japan,Moderna,83234416
2023-02-13,Japan,Novavax,297860
2023-02-13,Japan,Pfizer/BioNTech,297257020
2023-02-13,South Korea,Johnson&Johnson,1516176
2023-02-13,South Korea,Novavax,257517
2023-02-13,South Korea,Pfizer/BioNTech,52280969
2023-02-13,South Korea,SKYCovione,524
2023-02-13,Switzerland,Johnson&Johnson,63429
2023-02-13,Switzerland,Moderna,10631676
2023-02-13,Switzerland,Novavax,3390
2023-02-13,Switzerland,Pfizer/BioNTech,6208986
