tDate,Country,Vaccine,NumberOfVaccinated
2023-01-25,Czechia,Johnson&Johnson,414186
2023-01-25,Czechia,Moderna,1641615
2023-01-25,Czechia,Novavax,11074
2023-01-25,Czechia,Pfizer/BioNTech,15657520
2023-01-25,France,Moderna,24115767
2023-01-25,France,Novavax,37908
2023-01-25,France,Oxford/AstraZeneca,7862880
2023-01-25,France,Pfizer/BioNTech,120939483
2023-01-25,France,Sanofi/GSK,2352
2023-01-25,Germany,Johnson&Johnson,3758363
2023-01-25,Germany,Moderna,31578236
2023-01-25,Germany,Novavax,158377
2023-01-25,Germany,Pfizer/BioNTech,138018896
2023-01-25,Germany,Valneva,6254
2023-01-25,Italy,Moderna,34311228
2023-01-25,Italy,Pfizer/BioNTech,95619556
2023-01-25,Japan,Moderna,83077424
2023-01-25,Japan,Novavax,289519
2023-01-25,Japan,Pfizer/BioNTech,294601836
2023-01-25,South Korea,Johnson&Johnson,1516173
2023-01-25,South Korea,Novavax,254923
2023-01-25,South Korea,Pfizer/BioNTech,52304397
2023-01-25,South Korea,SKYCovione,500
