tDate,Country,Vaccine,NumberOfVaccinated
2022-07-03,Chile,Pfizer/BioNTech,8016957
2022-07-03,Chile,Sinovac,25864757
2022-07-03,Czechia,Moderna,1602199
2022-07-03,Czechia,Pfizer/BioNTech,14764088
2022-07-03,France,Moderna,23775222
2022-07-03,France,Novavax,25732
2022-07-03,France,Pfizer/BioNTech,113470786
2022-07-03,Germany,Johnson&Johnson,3747901
2022-07-03,Germany,Moderna,31234098
2022-07-03,Germany,Novavax,130180
2022-07-03,Germany,Pfizer/BioNTech,135005936
2022-07-03,Italy,Moderna,34185233
2022-07-03,Italy,Novavax,42321
2022-07-03,Italy,Pfizer/BioNTech,90405459
2022-07-03,Japan,Moderna,65343212
2022-07-03,Japan,Novavax,38092
2022-07-03,Japan,Pfizer/BioNTech,220244963
2022-07-03,Latvia,Pfizer/BioNTech,1623579
2022-07-03,South Korea,Moderna,24738593
2022-07-03,South Korea,Novavax,575592
2022-07-03,South Korea,Pfizer/BioNTech,78654377
