tDate,Country,Vaccine,NumberOfVaccinated
2022-08-17,Chile,Pfizer/BioNTech,8057627
2022-08-17,Chile,Sinovac,25930403
2022-08-17,Czechia,Johnson&Johnson,413504
2022-08-17,Czechia,Moderna,1616798
2022-08-17,Czechia,Novavax,9724
2022-08-17,Czechia,Pfizer/BioNTech,14912059
2022-08-17,France,Moderna,23904843
2022-08-17,France,Novavax,30481
2022-08-17,France,Pfizer/BioNTech,116180105
2022-08-17,Germany,Johnson&Johnson,3749611
2022-08-17,Germany,Moderna,31412966
2022-08-17,Germany,Novavax,138656
2022-08-17,Germany,Oxford/AstraZeneca,12794902
2022-08-17,Germany,Pfizer/BioNTech,136267421
2022-08-17,Italy,Johnson&Johnson,1507916
2022-08-17,Italy,Moderna,34226782
2022-08-17,Italy,Novavax,42777
2022-08-17,Italy,Pfizer/BioNTech,92182100
2022-08-17,Japan,Moderna,72583546
2022-08-17,Japan,Novavax,141341
2022-08-17,Japan,Pfizer/BioNTech,234896705
2022-08-17,South Korea,Johnson&Johnson,1544068
2022-08-17,South Korea,Moderna,25100314
2022-08-17,South Korea,Novavax,753484
2022-08-17,South Korea,Pfizer/BioNTech,80573146
2022-08-17,United States,Johnson&Johnson,18856293
2022-08-17,United States,Moderna,228793653
2022-08-17,United States,Pfizer/BioNTech,359289983
