tDate,Country,Vaccine,NumberOfVaccinated
2021-02-13,Chile,Pfizer/BioNTech,113393
2021-02-13,Chile,Sinovac,1808611
2021-02-13,Czechia,Moderna,21839
2021-02-13,Czechia,Oxford/AstraZeneca,1071
2021-02-13,Czechia,Pfizer/BioNTech,437681
2021-02-13,France,Moderna,115479
2021-02-13,France,Oxford/AstraZeneca,50100
2021-02-13,France,Pfizer/BioNTech,2846949
2021-02-13,Germany,Johnson&Johnson,7
2021-02-13,Germany,Moderna,108121
2021-02-13,Germany,Oxford/AstraZeneca,49131
2021-02-13,Germany,Pfizer/BioNTech,4061220
2021-02-13,Iceland,Johnson&Johnson,0
2021-02-13,Iceland,Moderna,2198
2021-02-13,Iceland,Oxford/AstraZeneca,1210
2021-02-13,Iceland,Pfizer/BioNTech,16506
2021-02-13,Italy,Moderna,50038
2021-02-13,Italy,Oxford/AstraZeneca,12983
2021-02-13,Italy,Pfizer/BioNTech,2969802
2021-02-13,Latvia,Moderna,2711
2021-02-13,Latvia,Oxford/AstraZeneca,2921
2021-02-13,Latvia,Pfizer/BioNTech,31847
2021-02-13,Lithuania,Moderna,5752
2021-02-13,Lithuania,Oxford/AstraZeneca,7789
2021-02-13,Lithuania,Pfizer/BioNTech,141262
2021-02-13,United States,Moderna,24297615
2021-02-13,United States,Pfizer/BioNTech,26237417
