tDate,Country,Vaccine,NumberOfVaccinated
2023-05-09,Czechia,Johnson&Johnson,413968
2023-05-09,Czechia,Pfizer/BioNTech,15670680
2023-05-09,France,Moderna,24131257
2023-05-09,France,Novavax,39693
2023-05-09,France,Pfizer/BioNTech,121316698
2023-05-09,France,Sanofi/GSK,4659
2023-05-09,Italy,Moderna,34339602
2023-05-09,Italy,Novavax,42994
2023-05-09,Italy,Pfizer/BioNTech,95785437
2023-05-09,Italy,Sanofi/GSK,160
2023-05-09,South Korea,Johnson&Johnson,1516728
2023-05-09,South Korea,Novavax,263559
2023-05-09,South Korea,Pfizer/BioNTech,52212315
