tDate,Country,Vaccine,NumberOfVaccinated
2023-03-03,Czechia,Johnson&Johnson,413773
2023-03-03,Czechia,Moderna,1641345
2023-03-03,Czechia,Pfizer/BioNTech,15664735
2023-03-03,Germany,Moderna,31585709
2023-03-03,Germany,Novavax,159939
2023-03-03,Germany,Pfizer/BioNTech,138194182
2023-03-03,Germany,Valneva,7125
2023-03-03,Ireland,Moderna,1669026
2023-03-03,Ireland,Pfizer/BioNTech,9624850
2023-03-03,Italy,Moderna,34328966
2023-03-03,Italy,Pfizer/BioNTech,95776211
2023-03-03,Luxembourg,Moderna,342175
2023-03-03,Luxembourg,Pfizer/BioNTech,745522
