tDate,Country,Vaccine,NumberOfVaccinated
2022-01-24,Chile,CanSino,574038
2022-01-24,Chile,Oxford/AstraZeneca,548159
2022-01-24,Chile,Pfizer/BioNTech,7751378
2022-01-24,Chile,Sinovac,24993156
2022-01-24,Czechia,Johnson&Johnson,410336
2022-01-24,Czechia,Moderna,1515499
2022-01-24,Czechia,Oxford/AstraZeneca,886556
2022-01-24,Czechia,Pfizer/BioNTech,14021841
2022-01-24,France,Johnson&Johnson,1078954
2022-01-24,France,Moderna,22084784
2022-01-24,France,Oxford/AstraZeneca,7850611
2022-01-24,France,Pfizer/BioNTech,103956102
2022-01-24,Germany,Johnson&Johnson,3606000
2022-01-24,Germany,Moderna,27550644
2022-01-24,Germany,Oxford/AstraZeneca,12751102
2022-01-24,Germany,Pfizer/BioNTech,118780150
2022-01-24,Iceland,Johnson&Johnson,57
2022-01-24,Iceland,Moderna,3410
2022-01-24,Iceland,Oxford/AstraZeneca,1
2022-01-24,Iceland,Pfizer/BioNTech,45680
2022-01-24,Italy,Johnson&Johnson,1504245
2022-01-24,Italy,Moderna,29263767
2022-01-24,Italy,Pfizer/BioNTech,81967541
2022-01-24,Latvia,Johnson&Johnson,289447
2022-01-24,Latvia,Moderna,663402
2022-01-24,Latvia,Pfizer/BioNTech,1535479
2022-01-24,South Korea,Johnson&Johnson,1537999
2022-01-24,South Korea,Moderna,22165637
2022-01-24,South Korea,Oxford/AstraZeneca,22220794
2022-01-24,South Korea,Pfizer/BioNTech,66558204
2022-01-24,Switzerland,Johnson&Johnson,57805
2022-01-24,Switzerland,Moderna,9565762
2022-01-24,Switzerland,Pfizer/BioNTech,5502443
2022-01-24,United States,Johnson&Johnson,18125164
2022-01-24,United States,Moderna,203235552
2022-01-24,United States,Pfizer/BioNTech,313477739
