tDate,Country,Vaccine,NumberOfVaccinated
2021-02-12,Chile,Pfizer/BioNTech,113360
2021-02-12,Chile,Sinovac,1779095
2021-02-12,Czechia,Moderna,21355
2021-02-12,Czechia,Oxford/AstraZeneca,632
2021-02-12,Czechia,Pfizer/BioNTech,434055
2021-02-12,France,Moderna,112241
2021-02-12,France,Oxford/AstraZeneca,46583
2021-02-12,France,Pfizer/BioNTech,2812501
2021-02-12,Germany,Johnson&Johnson,6
2021-02-12,Germany,Moderna,104935
2021-02-12,Germany,Oxford/AstraZeneca,36381
2021-02-12,Germany,Pfizer/BioNTech,3969462
2021-02-12,Iceland,Johnson&Johnson,0
2021-02-12,Iceland,Moderna,2198
2021-02-12,Iceland,Oxford/AstraZeneca,1210
2021-02-12,Iceland,Pfizer/BioNTech,16506
2021-02-12,Italy,Moderna,46123
2021-02-12,Italy,Oxford/AstraZeneca,7696
2021-02-12,Italy,Pfizer/BioNTech,2926374
2021-02-12,Latvia,Moderna,2661
2021-02-12,Latvia,Oxford/AstraZeneca,2699
2021-02-12,Latvia,Pfizer/BioNTech,31718
2021-02-12,Lithuania,Moderna,5750
2021-02-12,Lithuania,Oxford/AstraZeneca,7476
2021-02-12,Lithuania,Pfizer/BioNTech,141130
2021-02-12,United States,Moderna,23111715
2021-02-12,United States,Pfizer/BioNTech,25192628
