tDate,Country,Vaccine,NumberOfVaccinated
2023-03-29,Czechia,Moderna,1641469
2023-03-29,Czechia,Pfizer/BioNTech,15667977
2023-03-29,France,Moderna,24127776
2023-03-29,France,Novavax,39333
2023-03-29,France,Pfizer/BioNTech,121263958
2023-03-29,France,Sanofi/GSK,4403
2023-03-29,Germany,Johnson&Johnson,3761395
2023-03-29,Germany,Moderna,31586294
2023-03-29,Germany,Novavax,160067
2023-03-29,Germany,Pfizer/BioNTech,138200748
2023-03-29,Germany,Valneva,7761
2023-03-29,Italy,Moderna,34336603
2023-03-29,Italy,Pfizer/BioNTech,95773241
2023-03-29,Japan,Moderna,83377080
2023-03-29,Japan,Novavax,311724
2023-03-29,Japan,Pfizer/BioNTech,299385276
2023-03-29,South Korea,Johnson&Johnson,1516736
2023-03-29,South Korea,Novavax,261636
2023-03-29,South Korea,Pfizer/BioNTech,52258356
