Date,Country,Vaccine,NumberOfVaccinated
2021-07-17,Chile,CanSino,492759
2021-07-17,Chile,Oxford/AstraZeneca,394525
2021-07-17,Chile,Pfizer/BioNTech,5647433
2021-07-17,Chile,Sinovac,18226850
2021-07-17,Czechia,Johnson&Johnson,107459
2021-07-17,Czechia,Moderna,808174
2021-07-17,Czechia,Oxford/AstraZeneca,811384
2021-07-17,Czechia,Pfizer/BioNTech,7768231
2021-07-17,France,Johnson&Johnson,698396
2021-07-17,France,Moderna,6123202
2021-07-17,France,Oxford/AstraZeneca,7469311
2021-07-17,France,Pfizer/BioNTech,50402353
2021-07-17,Germany,Johnson&Johnson,2235817
2021-07-17,Germany,Moderna,7889632
2021-07-17,Germany,Oxford/AstraZeneca,12263422
2021-07-17,Germany,Pfizer/BioNTech,63635839
2021-07-17,Italy,Johnson&Johnson,1291374
2021-07-17,Italy,Moderna,5996302
2021-07-17,Italy,Oxford/AstraZeneca,10460445
2021-07-17,Italy,Pfizer/BioNTech,43417522
2021-07-17,Japan,Moderna,2703251
2021-07-17,Japan,Pfizer/BioNTech,68561077
2021-07-17,Latvia,Johnson&Johnson,88323
2021-07-17,Latvia,Moderna,215049
2021-07-17,Latvia,Oxford/AstraZeneca,292855
2021-07-17,Latvia,Pfizer/BioNTech,681510
2021-07-17,Lithuania,Johnson&Johnson,138246
2021-07-17,Lithuania,Moderna,214665
2021-07-17,Lithuania,Oxford/AstraZeneca,482906
2021-07-17,Lithuania,Pfizer/BioNTech,1643120
2021-07-17,Switzerland,Moderna,5581134
2021-07-17,Switzerland,Pfizer/BioNTech,2902670
2021-07-17,United States,Johnson&Johnson,13003099
2021-07-17,United States,Moderna,136648062
2021-07-17,United States,Pfizer/BioNTech,187306773
