tDate,Country,Vaccine,NumberOfVaccinated
2023-03-02,Czechia,Johnson&Johnson,413763
2023-03-02,Czechia,Moderna,1641339
2023-03-02,Czechia,Pfizer/BioNTech,15664407
2023-03-02,Germany,Moderna,31585619
2023-03-02,Germany,Novavax,159932
2023-03-02,Germany,Pfizer/BioNTech,138193800
2023-03-02,Germany,Valneva,7124
2023-03-02,Japan,Moderna,83308398
2023-03-02,Japan,Novavax,304024
2023-03-02,Japan,Pfizer/BioNTech,298424695
2023-03-02,South Korea,Johnson&Johnson,1516578
2023-03-02,South Korea,Novavax,259197
2023-03-02,South Korea,Pfizer/BioNTech,52266070
