tDate,Country,Vaccine,NumberOfVaccinated
2022-05-28,Chile,CanSino,0
2022-05-28,Chile,Moderna,0
2022-05-28,Chile,Oxford/AstraZeneca,549667
2022-05-28,Chile,Pfizer/BioNTech,7983980
2022-05-28,Chile,Sinovac,25796147
2022-05-28,Czechia,Moderna,1598429
2022-05-28,Czechia,Novavax,7836
2022-05-28,Czechia,Pfizer/BioNTech,14726017
2022-05-28,France,Johnson&Johnson,1087509
2022-05-28,France,Moderna,23689462
2022-05-28,France,Novavax,20559
2022-05-28,France,Oxford/AstraZeneca,7859442
2022-05-28,France,Pfizer/BioNTech,111817485
2022-05-28,Germany,Johnson&Johnson,3722292
2022-05-28,Germany,Moderna,30565736
2022-05-28,Germany,Novavax,121351
2022-05-28,Germany,Oxford/AstraZeneca,12878005
2022-05-28,Germany,Pfizer/BioNTech,132677063
2022-05-28,Italy,Moderna,34053008
2022-05-28,Italy,Novavax,41420
2022-05-28,Italy,Pfizer/BioNTech,89968100
2022-05-28,Japan,Moderna,64269360
2022-05-28,Japan,Novavax,63
2022-05-28,Japan,Oxford/AstraZeneca,117304
2022-05-28,Japan,Pfizer/BioNTech,216071621
2022-05-28,Latvia,Johnson&Johnson,293657
2022-05-28,Latvia,Moderna,714205
2022-05-28,Latvia,Novavax,368
2022-05-28,Latvia,Pfizer/BioNTech,1620340
2022-05-28,South Korea,Johnson&Johnson,1543295
2022-05-28,South Korea,Moderna,24677228
2022-05-28,South Korea,Novavax,523671
2022-05-28,South Korea,Oxford/AstraZeneca,20320272
2022-05-28,South Korea,Pfizer/BioNTech,78237096
2022-05-28,Switzerland,Johnson&Johnson,60907
2022-05-28,Switzerland,Moderna,9798666
2022-05-28,Switzerland,Pfizer/BioNTech,5844443
