tDate,Country,Vaccine,NumberOfVaccinated
2022-02-19,Chile,CanSino,574197
2022-02-19,Chile,Oxford/AstraZeneca,548893
2022-02-19,Chile,Pfizer/BioNTech,7839707
2022-02-19,Chile,Sinovac,25345956
2022-02-19,Czechia,Johnson&Johnson,412014
2022-02-19,Czechia,Moderna,1567642
2022-02-19,Czechia,Pfizer/BioNTech,14469171
2022-02-19,France,Johnson&Johnson,1083875
2022-02-19,France,Moderna,23352592
2022-02-19,France,Oxford/AstraZeneca,7855533
2022-02-19,France,Pfizer/BioNTech,107881447
2022-02-19,Germany,Johnson&Johnson,3621643
2022-02-19,Germany,Moderna,29019482
2022-02-19,Germany,Oxford/AstraZeneca,12753754
2022-02-19,Germany,Pfizer/BioNTech,123667990
2022-02-19,Italy,Johnson&Johnson,1506822
2022-02-19,Italy,Moderna,32747122
2022-02-19,Italy,Pfizer/BioNTech,86716546
2022-02-19,Latvia,Johnson&Johnson,292128
2022-02-19,Latvia,Moderna,700399
2022-02-19,Latvia,Pfizer/BioNTech,1586874
2022-02-19,South Korea,Johnson&Johnson,1541109
2022-02-19,South Korea,Moderna,23617090
2022-02-19,South Korea,Novavax,32450
2022-02-19,South Korea,Oxford/AstraZeneca,20310931
2022-02-19,South Korea,Pfizer/BioNTech,72415049
2022-02-19,Switzerland,Johnson&Johnson,59268
2022-02-19,Switzerland,Moderna,9716438
2022-02-19,Switzerland,Pfizer/BioNTech,5740671
2022-02-19,United States,Johnson&Johnson,18367598
2022-02-19,United States,Moderna,207402708
2022-02-19,United States,Pfizer/BioNTech,323674221
