tDate,Country,Vaccine,NumberOfVaccinated
2023-04-21,Austria,Moderna,1665821
2023-04-21,Austria,Pfizer/BioNTech,16803672
2023-04-21,Austria,Sanofi/GSK,264
2023-04-21,Czechia,Johnson&Johnson,413942
2023-04-21,Czechia,Pfizer/BioNTech,15669919
2023-04-21,Italy,Moderna,34338510
2023-04-21,Italy,Pfizer/BioNTech,95781086
2023-04-21,Italy,Sanofi/GSK,146
2023-04-21,Luxembourg,Pfizer/BioNTech,745905
2023-04-21,Poland,Johnson&Johnson,2730707
2023-04-21,Poland,Moderna,3846420
2023-04-21,Poland,Pfizer/BioNTech,41987351
2023-04-21,Slovakia,Pfizer/BioNTech,5194326
