tDate,Country,Vaccine,NumberOfVaccinated
2023-03-01,France,Moderna,24123616
2023-03-01,France,Novavax,38885
2023-03-01,France,Pfizer/BioNTech,121197019
2023-03-01,France,Sanofi/GSK,3913
2023-03-01,Germany,Johnson&Johnson,3761297
2023-03-01,Germany,Moderna,31585580
2023-03-01,Germany,Novavax,159926
2023-03-01,Germany,Pfizer/BioNTech,138193326
2023-03-01,Germany,Valneva,7090
2023-03-01,Italy,Moderna,34324966
2023-03-01,Italy,Pfizer/BioNTech,95710531
2023-03-01,Japan,Moderna,83305922
2023-03-01,Japan,Novavax,303712
2023-03-01,Japan,Pfizer/BioNTech,298370212
2023-03-01,South Korea,Novavax,259076
2023-03-01,South Korea,Pfizer/BioNTech,52265969
