tDate,Country,Vaccine,NumberOfVaccinated
2023-05-03,Czechia,Johnson&Johnson,413962
2023-05-03,Czechia,Moderna,1641649
2023-05-03,Czechia,Pfizer/BioNTech,15670501
2023-05-03,France,Moderna,24130962
2023-05-03,France,Novavax,39648
2023-05-03,France,Pfizer/BioNTech,121312035
2023-05-03,France,Sanofi/GSK,4640
2023-05-03,Italy,Moderna,34339201
2023-05-03,Italy,Novavax,42993
2023-05-03,Italy,Pfizer/BioNTech,95783824
2023-05-03,South Korea,Johnson&Johnson,1516736
2023-05-03,South Korea,Novavax,263434
2023-05-03,South Korea,Pfizer/BioNTech,52216282
