tDate,Country,Vaccine,NumberOfVaccinated
2021-01-23,Chile,Pfizer/BioNTech,65334
2021-01-23,Czechia,Moderna,6121
2021-01-23,Czechia,Pfizer/BioNTech,198967
2021-01-23,France,Moderna,24646
2021-01-23,France,Pfizer/BioNTech,1078508
2021-01-23,Germany,Johnson&Johnson,0
2021-01-23,Germany,Moderna,38196
2021-01-23,Germany,Oxford/AstraZeneca,37
2021-01-23,Germany,Pfizer/BioNTech,1839404
2021-01-23,Iceland,Johnson&Johnson,0
2021-01-23,Iceland,Moderna,1263
2021-01-23,Iceland,Oxford/AstraZeneca,1
2021-01-23,Iceland,Pfizer/BioNTech,14051
2021-01-23,Italy,Moderna,14538
2021-01-23,Italy,Pfizer/BioNTech,1410387
2021-01-23,Latvia,Pfizer/BioNTech,17913
2021-01-23,Lithuania,Moderna,2374
2021-01-23,Lithuania,Pfizer/BioNTech,66213
2021-01-23,United States,Moderna,9061112
2021-01-23,United States,Pfizer/BioNTech,11471457
