tDate,Country,Vaccine,NumberOfVaccinated
2022-08-13,Chile,Pfizer/BioNTech,8054955
2022-08-13,Chile,Sinovac,25927302
2022-08-13,Czechia,Johnson&Johnson,413468
2022-08-13,Czechia,Moderna,1615048
2022-08-13,Czechia,Pfizer/BioNTech,14897790
2022-08-13,France,Moderna,23902816
2022-08-13,France,Novavax,30234
2022-08-13,France,Pfizer/BioNTech,116122271
2022-08-13,Germany,Johnson&Johnson,3749495
2022-08-13,Germany,Moderna,31405147
2022-08-13,Germany,Novavax,138002
2022-08-13,Germany,Oxford/AstraZeneca,12794885
2022-08-13,Germany,Pfizer/BioNTech,136193463
2022-08-13,Italy,Moderna,34225916
2022-08-13,Italy,Novavax,42761
2022-08-13,Italy,Pfizer/BioNTech,92142062
2022-08-13,Japan,Moderna,72122429
2022-08-13,Japan,Novavax,134997
2022-08-13,Japan,Oxford/AstraZeneca,117613
2022-08-13,Japan,Pfizer/BioNTech,234051481
2022-08-13,South Korea,Johnson&Johnson,1544046
2022-08-13,South Korea,Moderna,25079849
2022-08-13,South Korea,Novavax,744895
2022-08-13,South Korea,Pfizer/BioNTech,80486265
2022-08-13,Switzerland,Johnson&Johnson,62196
2022-08-13,Switzerland,Moderna,9898240
2022-08-13,Switzerland,Pfizer/BioNTech,5958213
